Source,Target,Type,Label,Symptom_Occurence,Association_Strength,Weight
C0232995,C0022658,Directed,gravida 0,4,0.8333333333333334,10.346666666666668
C0151706,C0022658,Directed,bleeding of vagina,2,0.8,10.24
C0233071,C0023267,Directed,para 2,1,0.9666666666666667,11.653333333333332
C0019080,C0023267,Directed,haemorrhage,15,0.9333333333333333,10.266666666666666
C0156543,C0023267,Directed,abortion,1,0.9,11.120000000000001
C0232943,C0023267,Directed,intermenstrual heavy bleeding,1,0.8666666666666667,10.853333333333332
C0026827,C0023267,Directed,muscle hypotonia,4,0.8333333333333334,10.346666666666668
C0241938,C0023267,Directed,hypotonic,4,0.8,10.080000000000002
C0232997,C0023267,Directed,previous pregnancies 2,1,0.7666666666666667,10.053333333333335
C0392680,C0023267,Directed,shortness of breath,49,0.7333333333333333,5.946666666666667
C0015967,C0023267,Directed,fever,39,0.7,6.479999999999999
C0018834,C0023267,Directed,heartburn,4,0.6666666666666666,9.013333333333334
C0860096,C0023267,Directed,primigravida,1,0.6333333333333333,8.986666666666668
C0702118,C0023267,Directed,abnormally  hard consistency,2,0.6,8.64
C1405524,C0023267,Directed,proteinemia,1,0.5666666666666667,8.453333333333333
C0085639,C0017601,Directed,fall,9,0.9666666666666667,11.013333333333335
C0000731,C0017601,Directed,distended  abdomen,7,0.9333333333333333,10.906666666666666
C1273573,C0017601,Directed,unsteady  gait,7,0.9,10.64
C0030554,C0017601,Directed,paresthesia,5,0.8666666666666667,10.533333333333335
C0020625,C0017601,Directed,hyponatremia,10,0.8333333333333334,9.866666666666667
C0085631,C0017601,Directed,agitation,21,0.8,8.72
C0041657,C0017601,Directed,unconscious  state,7,0.7666666666666667,9.573333333333334
C0085624,C0017601,Directed,burning  sensation,5,0.7333333333333333,9.466666666666669
C0221198,C0017601,Directed,lesion,21,0.7,7.919999999999999
C0577559,C0017601,Directed,mass of body structure,20,0.6666666666666666,7.733333333333333
C0205400,C0027627,Directed,thicken,16,0.9666666666666667,10.453333333333335
C1269955,C0027627,Directed,tumor cell invasion,10,0.9333333333333333,10.666666666666668
C1513183,C0027627,Directed,metastatic lesion,6,0.9,10.72
C0007859,C0027627,Directed,pain neck,1,0.8666666666666667,10.853333333333332
C0034079,C0027627,Directed,lung nodule,5,0.8333333333333334,10.26666666666667
C0030193,C0027627,Directed,pain,44,0.8,6.880000000000002
C0000737,C0027627,Directed,pain abdominal,29,0.7666666666666667,7.813333333333334
C0149696,C0027627,Directed,food intolerance,5,0.7333333333333333,9.466666666666669
C0577559,C0027627,Directed,mass of body structure,20,0.7,7.999999999999999
C0741302,C0027627,Directed,atypia,2,0.6666666666666666,9.173333333333334
C0221198,C0007102,Directed,lesion,21,0.9666666666666667,10.053333333333335
C0221198,C0699790,Directed,lesion,21,0.9666666666666667,10.053333333333335
C0242453,C0007102,Directed,prostatism,9,0.9666666666666667,11.013333333333335
C0242453,C0699790,Directed,prostatism,9,0.9666666666666667,11.013333333333335
C0009806,C0007102,Directed,constipation,10,0.9666666666666667,10.933333333333335
C0009806,C0699790,Directed,constipation,10,0.9666666666666667,10.933333333333335
C0858924,C0007102,Directed,general discomfort,6,0.9666666666666667,11.253333333333336
C0858924,C0699790,Directed,general discomfort,6,0.9666666666666667,11.253333333333336
C0011991,C0007102,Directed,diarrhea,30,0.9666666666666667,9.333333333333334
C0011991,C0699790,Directed,diarrhea,30,0.9666666666666667,9.333333333333334
C0000737,C0007102,Directed,pain abdominal,29,0.9666666666666667,9.413333333333334
C0000737,C0699790,Directed,pain abdominal,29,0.9666666666666667,9.413333333333334
C0152032,C0007102,Directed,urinary hesitation,4,0.9666666666666667,11.413333333333336
C0152032,C0699790,Directed,urinary hesitation,4,0.9666666666666667,11.413333333333336
C0857087,C0007102,Directed,dizzy spells,2,0.9666666666666667,11.573333333333334
C0857087,C0699790,Directed,dizzy spells,2,0.9666666666666667,11.573333333333334
C0278146,C0007102,Directed,shooting pain,2,0.9666666666666667,11.573333333333334
C0278146,C0699790,Directed,shooting pain,2,0.9666666666666667,11.573333333333334
C0428977,C0007102,Directed,bradycardia,11,0.9666666666666667,10.853333333333335
C0428977,C0699790,Directed,bradycardia,11,0.9666666666666667,10.853333333333335
C0042963,C0007102,Directed,vomiting,26,0.9666666666666667,9.653333333333334
C0042963,C0699790,Directed,vomiting,26,0.9666666666666667,9.653333333333334
C0694547,C0007102,Directed,systolic ejection murmur,3,0.9666666666666667,11.493333333333332
C0694547,C0699790,Directed,systolic ejection murmur,3,0.9666666666666667,11.493333333333332
C0027497,C0007102,Directed,nausea,24,0.9666666666666667,9.813333333333334
C0027497,C0699790,Directed,nausea,24,0.9666666666666667,9.813333333333334
C0235250,C0007102,Directed,hyperemesis,2,0.9666666666666667,11.573333333333334
C0235250,C0699790,Directed,hyperemesis,2,0.9666666666666667,11.573333333333334
C0085602,C0007102,Directed,polydypsia,5,0.9666666666666667,11.333333333333336
C0085602,C0699790,Directed,polydypsia,5,0.9666666666666667,11.333333333333336
C0032617,C0011880,Directed,polyuria,4,0.9666666666666667,11.413333333333336
C0042963,C0011880,Directed,vomiting,26,0.9333333333333333,9.386666666666667
C0027497,C0011880,Directed,nausea,24,0.9,9.280000000000001
C0000737,C0011880,Directed,pain abdominal,29,0.8666666666666667,8.613333333333333
C0443260,C0011880,Directed,milky,1,0.8333333333333334,10.58666666666667
C0235129,C0011880,Directed,feeling strange,2,0.8,10.24
C0232517,C0011880,Directed,gurgle,6,0.7666666666666667,9.653333333333334
C0027769,C0011880,Directed,nervousness,4,0.7333333333333333,9.546666666666667
C0232498,C0011880,Directed,abdominal tenderness,8,0.7,8.959999999999999
C0232605,C0011880,Directed,regurgitates after swallowing,1,0.6666666666666666,9.253333333333334
C0344232,C0011880,Directed,vision blurred,2,0.6333333333333333,8.906666666666666
C0152032,C0011880,Directed,urinary hesitation,4,0.6,8.48
C0011991,C0011880,Directed,diarrhea,30,0.5666666666666667,6.133333333333334
C0036572,C0011880,Directed,seizure,10,0.5333333333333333,7.466666666666669
C0236018,C0011880,Directed,aura,4,0.5,7.68
C0013144,C0014549,Directed,drowsiness,12,0.9666666666666667,10.773333333333335
C0013144,C0494475,Directed,drowsiness,12,0.9666666666666667,10.773333333333335
C0542073,C0014549,Directed,lip smacking,3,0.9666666666666667,11.493333333333332
C0542073,C0494475,Directed,lip smacking,3,0.9666666666666667,11.493333333333332
C0027066,C0014549,Directed,myoclonus,3,0.9666666666666667,11.493333333333332
C0027066,C0494475,Directed,myoclonus,3,0.9666666666666667,11.493333333333332
C0040822,C0014549,Directed,tremor,15,0.9666666666666667,10.533333333333335
C0040822,C0494475,Directed,tremor,15,0.9666666666666667,10.533333333333335
C0751466,C0014549,Directed,phonophobia,2,0.9666666666666667,11.573333333333334
C0751466,C0494475,Directed,phonophobia,2,0.9666666666666667,11.573333333333334
C0522336,C0014549,Directed,rolling of eyes,2,0.9666666666666667,11.573333333333334
C0522336,C0494475,Directed,rolling of eyes,2,0.9666666666666667,11.573333333333334
C0234450,C0014549,Directed,sleepy,12,0.9666666666666667,10.773333333333335
C0234450,C0494475,Directed,sleepy,12,0.9666666666666667,10.773333333333335
C0019572,C0014549,Directed,hirsutism,3,0.9666666666666667,11.493333333333332
C0019572,C0494475,Directed,hirsutism,3,0.9666666666666667,11.493333333333332
C0554980,C0014549,Directed,moody,3,0.9666666666666667,11.493333333333332
C0554980,C0494475,Directed,moody,3,0.9666666666666667,11.493333333333332
C0231530,C0014549,Directed,muscle twitch,7,0.9666666666666667,11.173333333333336
C0231530,C0494475,Directed,muscle twitch,7,0.9666666666666667,11.173333333333336
C0241526,C0014549,Directed,unresponsiveness,25,0.9666666666666667,9.733333333333334
C0241526,C0494475,Directed,unresponsiveness,25,0.9666666666666667,9.733333333333334
C0018681,C0014549,Directed,headache,12,0.9666666666666667,10.773333333333335
C0018681,C0494475,Directed,headache,12,0.9666666666666667,10.773333333333335
C0002416,C0014549,Directed,ambidexterity,3,0.9666666666666667,11.493333333333332
C0002416,C0494475,Directed,ambidexterity,3,0.9666666666666667,11.493333333333332
C0424530,C0014549,Directed,absences finding,3,0.9666666666666667,11.493333333333332
C0424530,C0494475,Directed,absences finding,3,0.9666666666666667,11.493333333333332
C0037763,C0014549,Directed,spasm,4,0.9666666666666667,11.413333333333336
C0037763,C0494475,Directed,spasm,4,0.9666666666666667,11.413333333333336
C0043096,C0014549,Directed,decreased body weight,27,0.9666666666666667,9.573333333333334
C0043096,C0494475,Directed,decreased body weight,27,0.9666666666666667,9.573333333333334
C1269955,C0014549,Directed,tumor cell invasion,10,0.9666666666666667,10.933333333333335
C1269955,C0494475,Directed,tumor cell invasion,10,0.9666666666666667,10.933333333333335
C0232118,C0006826,Directed,pulsus paradoxus,2,0.9666666666666667,11.573333333333334
C1291692,C0006826,Directed,gravida 10,1,0.9333333333333333,11.386666666666667
C0577559,C0006826,Directed,mass of body structure,20,0.9,9.600000000000001
C0221198,C0006826,Directed,lesion,21,0.8666666666666667,9.253333333333334
C0018834,C0006826,Directed,heartburn,4,0.8333333333333334,10.346666666666668
C0028081,C0006826,Directed,night sweat,18,0.8,8.96
C0205400,C0006826,Directed,thicken,16,0.7666666666666667,8.853333333333333
C0085593,C0006826,Directed,chill,26,0.7333333333333333,7.786666666666666
C0029053,C0006826,Directed,decreased translucency,8,0.7,8.959999999999999
C0000737,C0006826,Directed,pain abdominal,29,0.6666666666666666,7.013333333333334
C0541911,C0006826,Directed,dullness,2,0.6333333333333333,8.906666666666666
C0149696,C0006826,Directed,food intolerance,5,0.6,8.4
C0476273,C0006826,Directed,distress respiratory,14,0.5666666666666667,7.413333333333334
C0020649,C0006826,Directed,hypotension,19,0.5333333333333333,6.746666666666668
C0018991,C1145670,Directed,hemiplegia,10,0.9666666666666667,10.933333333333335
C0037384,C1145670,Directed,snore,3,0.9333333333333333,11.226666666666667
C0241526,C1145670,Directed,unresponsiveness,25,0.9,9.200000000000001
C0239134,C1145670,Directed,productive cough,11,0.8666666666666667,10.053333333333335
C0013404,C1145670,Directed,dyspnea,24,0.8333333333333334,8.746666666666666
C0231835,C1145670,Directed,tachypnea,15,0.8,9.200000000000001
C0020461,C1145670,Directed,hyperkalemia,9,0.7666666666666667,9.413333333333334
C0086439,C1145670,Directed,hypokinesia,13,0.7333333333333333,8.826666666666668
C0232201,C1145670,Directed,sinus rhythm,6,0.7,9.12
C0427108,C1145670,Directed,general unsteadiness,2,0.6666666666666666,9.173333333333334
C0006318,C1145670,Directed,bruit,1,0.6333333333333333,8.986666666666668
C0239110,C1145670,Directed,consciousness clear,7,0.6,8.24
C0392680,C1145670,Directed,shortness of breath,49,0.5666666666666667,4.613333333333333
C0221198,C1145670,Directed,lesion,21,0.5333333333333333,6.586666666666668
C0332575,C1145670,Directed,redness,7,0.5,7.4399999999999995
C0577559,C0025202,Directed,mass of body structure,20,0.9666666666666667,10.133333333333335
C0221166,C0025202,Directed,paraparesis,3,0.9333333333333333,11.226666666666667
C0015967,C0025202,Directed,fever,39,0.9,8.08
C0232995,C0025202,Directed,gravida 0,4,0.8666666666666667,10.613333333333335
C0030193,C0025202,Directed,pain,44,0.8333333333333334,7.146666666666668
C0033774,C0025202,Directed,pruritus,10,0.8,9.600000000000001
C0024103,C0025202,Directed,mass in breast,3,0.7666666666666667,9.893333333333334
C0042963,C0025202,Directed,vomiting,26,0.7333333333333333,7.786666666666666
C0011991,C0025202,Directed,diarrhea,30,0.7,7.199999999999999
C0000737,C0017160,Directed,pain abdominal,29,0.9666666666666667,9.413333333333334
C0476287,C0017160,Directed,breath-holding spell,1,0.9333333333333333,11.386666666666667
C0027497,C0017160,Directed,nausea,24,0.9,9.280000000000001
C0043096,C0017160,Directed,decreased body weight,27,0.8666666666666667,8.773333333333333
C0234233,C0017160,Directed,sore to touch,17,0.8333333333333334,9.306666666666668
C0240962,C0017160,Directed,scleral icterus,2,0.8,10.24
C0015967,C0017160,Directed,fever,39,0.7666666666666667,7.013333333333334
C0231528,C0017160,Directed,myalgia,7,0.7333333333333333,9.306666666666668
C0020625,C0017160,Directed,hyponatremia,10,0.7,8.8
C0232602,C0017160,Directed,retch,1,0.6666666666666666,9.253333333333334
C0577559,C0017160,Directed,mass of body structure,20,0.6333333333333333,7.466666666666667
C0043096,C0017160,Directed,decreased body weight,27,0.6,6.640000000000001
C0221198,C0242379,Directed,lesion,21,0.9666666666666667,10.053333333333335
C0221198,C0684249,Directed,lesion,21,0.9666666666666667,10.053333333333335
C0010200,C0242379,Directed,cough,25,0.9666666666666667,9.733333333333334
C0010200,C0684249,Directed,cough,25,0.9666666666666667,9.733333333333334
C0034079,C0242379,Directed,lung nodule,5,0.9666666666666667,11.333333333333336
C0034079,C0684249,Directed,lung nodule,5,0.9666666666666667,11.333333333333336
C0392680,C0242379,Directed,shortness of breath,49,0.9666666666666667,7.813333333333334
C0392680,C0684249,Directed,shortness of breath,49,0.9666666666666667,7.813333333333334
C0019079,C0242379,Directed,haemoptysis,6,0.9666666666666667,11.253333333333336
C0019079,C0684249,Directed,haemoptysis,6,0.9666666666666667,11.253333333333336
C0742985,C0242379,Directed,debilitation,4,0.9666666666666667,11.413333333333336
C0742985,C0684249,Directed,debilitation,4,0.9666666666666667,11.413333333333336
C0232517,C0242379,Directed,gurgle,6,0.9666666666666667,11.253333333333336
C0232517,C0684249,Directed,gurgle,6,0.9666666666666667,11.253333333333336
C0234238,C0242379,Directed,ache,3,0.9666666666666667,11.493333333333332
C0234238,C0684249,Directed,ache,3,0.9666666666666667,11.493333333333332
C0034642,C0242379,Directed,rale,22,0.9666666666666667,9.973333333333334
C0034642,C0684249,Directed,rale,22,0.9666666666666667,9.973333333333334
C0028081,C0242379,Directed,night sweat,18,0.9666666666666667,10.293333333333335
C0028081,C0684249,Directed,night sweat,18,0.9666666666666667,10.293333333333335
C0029053,C0242379,Directed,decreased translucency,8,0.9666666666666667,11.093333333333335
C0029053,C0684249,Directed,decreased translucency,8,0.9666666666666667,11.093333333333335
C0004093,C0242379,Directed,asthenia,24,0.9666666666666667,9.813333333333334
C0004093,C0684249,Directed,asthenia,24,0.9666666666666667,9.813333333333334
C1513183,C0242379,Directed,metastatic lesion,6,0.9666666666666667,11.253333333333336
C1513183,C0684249,Directed,metastatic lesion,6,0.9666666666666667,11.253333333333336
C0085631,C0242379,Directed,agitation,21,0.9666666666666667,10.053333333333335
C0085631,C0684249,Directed,agitation,21,0.9666666666666667,10.053333333333335
C0022107,C0242379,Directed,irritable mood,14,0.9666666666666667,10.613333333333335
C0022107,C0684249,Directed,irritable mood,14,0.9666666666666667,10.613333333333335
C0455769,C0024713,Directed,energy increased,6,0.9666666666666667,11.253333333333336
C0438696,C0024713,Directed,suicidal,14,0.9333333333333333,10.346666666666666
C0917799,C0024713,Directed,hypersomnia,2,0.9,11.040000000000001
C0424000,C0024713,Directed,feeling suicidal,16,0.8666666666666667,9.653333333333334
C0948786,C0024713,Directed,blanch,1,0.8333333333333334,10.58666666666667
C0233762,C0024713,Directed,hallucinations auditory,15,0.8,9.200000000000001
C0233763,C0024713,Directed,hallucinations visual,10,0.7666666666666667,9.333333333333334
C0233492,C0024713,Directed,elation,1,0.7333333333333333,9.786666666666667
C0424068,C0024713,Directed,verbal auditory hallucinations,7,0.7,9.04
C0150041,C0024713,Directed,feeling hopeless,12,0.6666666666666666,8.373333333333333
C1299586,C0024713,Directed,difficulty,12,0.6333333333333333,8.106666666666667
C0231187,C0024713,Directed,decompensation,3,0.6,8.56
C0558089,C0024713,Directed,verbally abusive behavior,3,0.5666666666666667,8.293333333333333
C0438696,C0024713,Directed,suicidal,14,0.5333333333333333,7.1466666666666665
C0424000,C0024713,Directed,feeling suicidal,16,0.5,6.720000000000001
C0028084,C0031212,Directed,nightmare,7,0.9666666666666667,11.173333333333336
C0150041,C0031212,Directed,feeling hopeless,12,0.9333333333333333,10.506666666666668
C0558141,C0031212,Directed,transsexual,1,0.9,11.120000000000001
C0233762,C0031212,Directed,hallucinations auditory,15,0.8666666666666667,9.733333333333334
C0022107,C0031212,Directed,irritable mood,14,0.8333333333333334,9.546666666666667
C0917801,C0031212,Directed,sleeplessness,11,0.8,9.520000000000001
C0085631,C0031212,Directed,agitation,21,0.7666666666666667,8.453333333333333
C0424109,C0031212,Directed,weepiness,8,0.7333333333333333,9.226666666666667
C0344315,C0031212,Directed,mood depressed,8,0.7,8.959999999999999
C1384489,C0031212,Directed,scratch marks,3,0.6666666666666666,9.093333333333334
C0027498,C0031212,Directed,nausea and vomiting,4,0.6333333333333333,8.746666666666666
C0277794,C0031212,Directed,extreme exhaustion,5,0.6,8.4
C0748706,C0031212,Directed,side pain,2,0.5666666666666667,8.373333333333333
C0233481,C0031212,Directed,worry,12,0.5333333333333333,7.306666666666668
C0014394,C0031212,Directed,enuresis,4,0.5,7.68
C0237154,C0031212,Directed,homelessness,9,0.4666666666666667,7.013333333333334
C0027769,C0031212,Directed,nervousness,4,0.43333333333333335,7.146666666666668
C0003962,C0031212,Directed,ascites,12,0.4,6.240000000000001
C0033774,C0031212,Directed,pruritus,10,0.36666666666666664,6.133333333333334
C0577559,C0019204,Directed,mass of body structure,20,0.9666666666666667,10.133333333333335
C0038002,C0019204,Directed,splenomegaly,5,0.9333333333333333,11.066666666666666
C0221198,C0019204,Directed,lesion,21,0.9,9.520000000000001
C0030552,C0019204,Directed,paresis,4,0.8666666666666667,10.613333333333335
C1269955,C0019204,Directed,tumor cell invasion,10,0.8333333333333334,9.866666666666667
C0848277,C0019204,Directed,room spinning,3,0.8,10.16
C0019080,C0019204,Directed,haemorrhage,15,0.7666666666666667,8.933333333333334
C0205400,C0019204,Directed,thicken,16,0.7333333333333333,8.586666666666666
C0085632,C0019204,Directed,indifferent mood,3,0.7,9.36
C0006625,C0019204,Directed,cachexia,4,0.6666666666666666,9.013333333333334
C0020672,C0019204,Directed,"hypothermia, natural",4,0.6333333333333333,8.746666666666666
C0000737,C0019204,Directed,pain abdominal,29,0.6,6.48
C0019209,C0019204,Directed,hepatomegaly,2,0.5666666666666667,8.373333333333333
C0744727,C0019204,Directed,hematocrit decreased,3,0.5333333333333333,8.026666666666667
C0085628,C0019204,Directed,stupor,3,0.5,7.76
C0043096,C0019204,Directed,decreased body weight,27,0.4666666666666667,5.573333333333333
C0392680,C0019204,Directed,shortness of breath,49,0.43333333333333335,3.546666666666667
C0010200,C0019204,Directed,cough,25,0.4,5.2
C0474395,C0034067,Directed,behavior showing increased motor activity,1,0.9666666666666667,11.653333333333332
C0241158,C0034067,Directed,scar tissue,5,0.9333333333333333,11.066666666666666
C0231807,C0034067,Directed,dyspnea on exertion,11,0.9,10.32
C0520966,C0034067,Directed,coordination abnormal,1,0.8666666666666667,10.853333333333332
C0231528,C0034067,Directed,myalgia,7,0.8333333333333334,10.10666666666667
C0020440,C0034067,Directed,hypercapnia,3,0.8,10.16
C0392162,C0034067,Directed,clammy skin,2,0.7666666666666667,9.973333333333334
C0557075,C0034067,Directed,has religious belief,4,0.7333333333333333,9.546666666666667
C0848277,C0034067,Directed,room spinning,3,0.7,9.36
C0859032,C0034067,Directed,moan,3,0.6666666666666666,9.093333333333334
C0028081,C0034067,Directed,night sweat,18,0.6333333333333333,7.626666666666667
C0006625,C0034067,Directed,cachexia,4,0.6,8.48
C0436331,C0034067,Directed,symptom aggravating factors,4,0.5666666666666667,8.213333333333335
C0013404,C0034067,Directed,dyspnea,24,0.5333333333333333,6.346666666666668
C0034642,C0034067,Directed,rale,22,0.5,6.240000000000001
C0016382,C0034067,Directed,flushing,2,0.4666666666666667,7.573333333333334
C0221150,C0034067,Directed,painful swallowing,5,0.43333333333333335,7.066666666666668
C0003862,C0034067,Directed,arthralgia,3,0.4,6.960000000000001
C0008301,C0034067,Directed,choke,1,0.36666666666666664,6.8533333333333335
C0232726,C0034067,Directed,tenesmus,3,0.3333333333333333,6.426666666666668
C0009806,C0034067,Directed,constipation,10,0.3,5.6000000000000005
C0019080,C0019112,Directed,haemorrhage,15,0.9666666666666667,10.533333333333335
C0232695,C0019112,Directed,bowel sounds decreased,1,0.9333333333333333,11.386666666666667
C0278014,C0019112,Directed,decreased stool caliber,2,0.9,11.040000000000001
C0027498,C0019112,Directed,nausea and vomiting,4,0.8666666666666667,10.613333333333335
C0020175,C0019112,Directed,hunger,2,0.8333333333333334,10.506666666666668
C0011991,C0019112,Directed,diarrhea,30,0.8,8.000000000000002
C0012833,C0019112,Directed,dizziness,8,0.7666666666666667,9.493333333333334
C0020625,C0019112,Directed,hyponatremia,10,0.7333333333333333,9.066666666666666
C0009024,C0019112,Directed,clonus,5,0.7,9.2
C0030193,C0019112,Directed,pain,44,0.6666666666666666,5.8133333333333335
C1321756,C0019112,Directed,achalasia,3,0.6333333333333333,8.826666666666668
C0085624,C0019112,Directed,burning sensation,5,0.6,8.4
C0744492,C0019112,Directed,guaiac positive,9,0.5666666666666667,7.813333333333334
C0239832,C0019112,Directed,numbness of hand,4,0.5333333333333333,7.946666666666667
C0043144,C0019112,Directed,wheezing,11,0.5,7.120000000000001
C0010200,C0019112,Directed,cough,25,0.4666666666666667,5.733333333333333
C0392680,C0006266,Directed,shortness of breath,49,0.9666666666666667,7.813333333333334
C0241158,C0006266,Directed,scar tissue,5,0.9333333333333333,11.066666666666666
C0277797,C0006266,Directed,apyrexial,22,0.9,9.440000000000001
C0262581,C0006266,Directed,no known drug allergies,1,0.8666666666666667,10.853333333333332
C0030193,C0006266,Directed,pain,44,0.8333333333333334,7.146666666666668
C0239134,C0006266,Directed,productive cough,11,0.8,9.520000000000001
C0242429,C0006266,Directed,throat sore,6,0.7666666666666667,9.653333333333334
C0013404,C0006266,Directed,dyspnea,24,0.7333333333333333,7.946666666666666
C0232292,C0006266,Directed,chest tightness,9,0.7,8.879999999999999
C0700292,C0006266,Directed,hypoxemia,4,0.6666666666666666,9.013333333333334
C0231835,C0006266,Directed,tachypnea,15,0.6333333333333333,7.866666666666666
C0234215,C0006266,Directed,sensory discomfort,4,0.6,8.48
C0015967,C0006266,Directed,fever,39,0.5666666666666667,5.413333333333333
C0042963,C0006266,Directed,vomiting,26,0.5333333333333333,6.186666666666667
C0035508,C0006266,Directed,rhonchus,8,0.5,7.359999999999999
C0018991,C0006266,Directed,hemiplegia,10,0.4666666666666667,6.933333333333334
C0231890,C0006266,Directed,fremitus,4,0.43333333333333335,7.146666666666668
C0009024,C0003537,Directed,clonus,5,0.9666666666666667,11.333333333333336
C0231872,C0003537,Directed,egophony,4,0.9333333333333333,11.146666666666667
C0427055,C0003537,Directed,facial paresis,10,0.9,10.4
C0221470,C0003537,Directed,aphagia,2,0.8666666666666667,10.773333333333333
C0231530,C0003537,Directed,muscle twitch,7,0.8333333333333334,10.10666666666667
C0522224,C0003537,Directed,paralyse,2,0.8,10.24
C0024031,C0003537,Directed,low back pain,1,0.7666666666666667,10.053333333333335
C0277823,C0003537,Directed,charleyhorse,1,0.7333333333333333,9.786666666666667
C0848168,C0028756,Directed,out of breath,3,0.9666666666666667,11.493333333333332
C0205254,C0028756,Directed,sedentary,1,0.9333333333333333,11.386666666666667
C0002962,C0028756,Directed,angina pectoris,10,0.9,10.4
C0010200,C0028756,Directed,cough,25,0.8666666666666667,8.933333333333334
C0847488,C0028756,Directed,unhappy,3,0.8333333333333334,10.42666666666667
C0553668,C0028756,Directed,labored breathing,5,0.8,10.000000000000002
C0020672,C0028756,Directed,"hypothermia, natural",4,0.7666666666666667,9.813333333333334
C0013404,C0028756,Directed,dyspnea,24,0.7333333333333333,7.946666666666666
C0744727,C0028756,Directed,hematocrit decreased,3,0.7,9.36
C0043144,C0028756,Directed,wheezing,11,0.6666666666666666,8.453333333333333
C0700292,C0028756,Directed,hypoxemia,4,0.6333333333333333,8.746666666666666
C0235634,C0028756,Directed,renal angle tenderness,2,0.6,8.64
C0424749,C0028756,Directed,feels hot/feverish,1,0.5666666666666667,8.453333333333333
C0015967,C0034186,Directed,fever,39,0.9666666666666667,8.613333333333333
C0030193,C0034186,Directed,pain,44,0.9333333333333333,7.946666666666667
C0085606,C0034186,Directed,urgency of micturition,4,0.9,10.88
C0018965,C0034186,Directed,hematuria,8,0.8666666666666667,10.293333333333335
C0042963,C0034186,Directed,vomiting,26,0.8333333333333334,8.586666666666666
C0085593,C0034186,Directed,chill,26,0.8,8.32
C0011991,C0034186,Directed,diarrhea,30,0.7666666666666667,7.733333333333334
C0027497,C0034186,Directed,nausea,24,0.7333333333333333,7.946666666666666
C0000737,C0034186,Directed,pain abdominal,29,0.7,7.279999999999999
C0231528,C0034186,Directed,myalgia,7,0.6666666666666666,8.773333333333333
C0015967,C0034186,Directed,fever,39,0.6333333333333333,5.946666666666667
C0085593,C0034186,Directed,chill,26,0.6,6.719999999999999
C0008033,C0014118,Directed,pleuritic pain,13,0.9666666666666667,10.693333333333335
C0205400,C0014118,Directed,thicken,16,0.9333333333333333,10.186666666666667
C0231528,C0014118,Directed,myalgia,7,0.9,10.64
C0277797,C0014118,Directed,apyrexial,22,0.8666666666666667,9.173333333333334
C0028081,C0014118,Directed,night sweat,18,0.8333333333333334,9.226666666666667
C1517205,C0014118,Directed,flare,1,0.8,10.32
C0392680,C0014118,Directed,shortness of breath,49,0.7666666666666667,6.213333333333334
C0085619,C0014118,Directed,orthopnea,15,0.7333333333333333,8.666666666666668
C0549483,C0014118,Directed,abscess bacterial,7,0.7,9.04
C0020649,C0014118,Directed,hypotension,19,0.6666666666666666,7.8133333333333335
C0010200,C0014118,Directed,cough,25,0.6333333333333333,7.066666666666668
C1513183,C0014118,Directed,metastatic lesion,6,0.6,8.32
C0238844,C0014118,Directed,breath sounds decreased,7,0.5666666666666667,7.9733333333333345
C0043096,C0014118,Directed,decreased body weight,27,0.5333333333333333,6.106666666666667
C0043096,C0014118,Directed,decreased body weight,27,0.5,5.840000000000001
C0232118,C0014118,Directed,pulsus paradoxus,2,0.4666666666666667,7.573333333333334
C0086439,C0014118,Directed,hypokinesia,13,0.43333333333333335,6.426666666666668
C0232267,C0031039,Directed,pericardial friction rub,2,0.9666666666666667,11.573333333333334
C0232267,C1253937,Directed,pericardial friction rub,2,0.9666666666666667,11.573333333333334
C0013404,C0031039,Directed,dyspnea,24,0.9666666666666667,9.813333333333334
C0013404,C1253937,Directed,dyspnea,24,0.9666666666666667,9.813333333333334
C0392680,C0031039,Directed,shortness of breath,49,0.9666666666666667,7.813333333333334
C0392680,C1253937,Directed,shortness of breath,49,0.9666666666666667,7.813333333333334
C0578150,C0031039,Directed,hemodynamically stable,11,0.9666666666666667,10.853333333333335
C0578150,C1253937,Directed,hemodynamically stable,11,0.9666666666666667,10.853333333333335
C0018800,C0031039,Directed,cardiomegaly,4,0.9666666666666667,11.413333333333336
C0018800,C1253937,Directed,cardiomegaly,4,0.9666666666666667,11.413333333333336
C0020649,C0031039,Directed,hypotension,19,0.9666666666666667,10.213333333333335
C0020649,C1253937,Directed,hypotension,19,0.9666666666666667,10.213333333333335
C0241235,C0031039,Directed,sputum purulent,3,0.9666666666666667,11.493333333333332
C0241235,C1253937,Directed,sputum purulent,3,0.9666666666666667,11.493333333333332
C0427055,C0031039,Directed,facial paresis,10,0.9666666666666667,10.933333333333335
C0427055,C1253937,Directed,facial paresis,10,0.9666666666666667,10.933333333333335
C0030193,C0031039,Directed,pain,44,0.9666666666666667,8.213333333333335
C0030193,C1253937,Directed,pain,44,0.9666666666666667,8.213333333333335
C0028961,C0031039,Directed,oliguria,6,0.9666666666666667,11.253333333333336
C0028961,C1253937,Directed,oliguria,6,0.9666666666666667,11.253333333333336
C0312422,C0031039,Directed,blackout,13,0.9666666666666667,10.693333333333335
C0312422,C1253937,Directed,blackout,13,0.9666666666666667,10.693333333333335
C0728899,C0031039,Directed,intoxication,8,0.9666666666666667,11.093333333333335
