Id,Label,condition
C1563706,"Nephrogenic Diabetes Insipidus, Type II",disease
C1619692,Nephrogenic Fibrosing Dermopathy,disease
C0392525,Nephrolithiasis,disease
C2931187,Nephropathic cystinosis,disease
C0027719,Nephrosclerosis,disease
C0027720,Nephrosis,disease
C0027726,Nephrotic Syndrome,disease
C0027746,Nerve Degeneration,disease
C0027743,Nerve compression syndrome,disease
C0027766,Nervous System Neoplasms,disease
C0027773,Nesidioblastosis,disease
C0027796,Neuralgia,symptom
C0751135,Neuralgic Facial Pain,symptom
C0027804,Neurasthenia,symptom
C0027809,Neurilemmoma,disease
C0027813,Neuritis,disease
C0027814,"Neuritis, Autoimmune, Experimental",disease
C0752342,Neuroaspergillosis,disease
C0027819,Neuroblastoma,disease
C0027821,Neurocirculatory Asthenia,disease
C0265316,Neurocutaneous Syndromes,disease
C1622510,Neurocytoma,disease
C0524851,Neurodegenerative Disorders,disease
C0027822,Neurodermatitis,disease
C0206094,"Neuroectodermal Tumor, Melanotic",disease
C0206093,Neuroectodermal Tumors,disease
C0206754,Neuroendocrine Tumors,disease
C0027831,Neurofibromatosis 1,disease
C0027832,Neurofibromatosis 2,disease
C0917817,Neurofibromatosis 3,disease
C0695242,Neurogenic Bowel,disease
C0751201,Neurogenic Hoarseness,symptom
C0600467,Neurogenic Inflammation,disease
C0005697,Neurogenic Urinary Bladder,symptom
C0003892,Neurogenic arthropathy,disease
C0027849,Neuroleptic Malignant Syndrome,disease
C0027854,Neurologic Manifestations,symptom
C0027858,Neuroma,disease
C0751950,Neuromuscular Junction Diseases,disease
C0027873,Neuromyelitis Optica,disease
C0524679,Neuropapillitis,disease
C0442874,Neuropathy,disease
C0154874,Neuroretinitis,disease
C0752191,Neuroschistosomiasis,disease
C0343686,"Neurosyphilis, Gummatous",disease
C0206730,Neurothekeoma,disease
C0027932,Neurotic Disorders,disease
C0027947,Neutropenia,symptom
C0267539,Neutropenic Typhlitis,disease
C0027960,Nevus,symptom
C0027961,Nevus of Ota,disease
C0206737,"Nevus, Intradermal",disease
C1565887,Newborn physiological jaundice,disease
C0027983,Newcastle Disease,disease
C0028043,Nicotine Dependence,disease
C0268243,"Niemann-Pick Disease, Type B",disease
C0268247,"Niemann-Pick Disease, Type D",disease
C0028064,Niemann-Pick Diseases,disease
C0751765,"Night Terrors, Childhood",disease
C0398791,Nijmegen Breakage Syndrome,disease
C0232347,No-Reflow Phenomenon,disease
C0028242,Nocardia Infections,disease
C0751774,Nocturnal Myoclonus Syndrome,disease
C0393777,Nocturnal Paroxysmal Dystonia,disease
C0546878,Nodding spasm,disease
C1956255,Nodoventricular Mahaim-Type Pre-Excitation,disease
C0018023,Nodular Goiter,disease
C1334968,Nodular Lymphocyte Predominant Hodgkin Lymphoma,disease
C0028271,Noma,disease
C0007131,Non-Small Cell Lung Carcinoma,disease
C3495874,Nonepileptic Seizures,symptom
C0751748,Nonketotic Hyperglycinemia,disease
C0043253,Nonpenetrating Wounds,disease
C0028431,"Nose Deformities, Acquired",disease
C0028432,Nose Diseases,disease
C0577620,Nut Hypersensitivity,disease
C3714509,Nutrition Disorders,disease
C0028077,Nyctalopia,disease
C0028754,Obesity,symptom
C0031880,Obesity Hypoventilation Syndrome,disease
C2936179,"Obesity, Visceral",disease
C0028768,Obsessive-Compulsive Disorder,disease
C0022865,Obstetric Labor Complications,disease
C0549423,Obstructive Hydrocephalus,disease
C0271131,Occluded Pupils,symptom
C0264995,Occlusion of artery (disorder),disease
C0028817,Ochronosis,disease
C0028841,Ocular Hypotension,disease
C0406486,Ocular Rosacea,symptom
C0040561,Ocular Toxoplasmosis,disease
C0028860,Oculocerebrorenal Syndrome,disease
C0271270,Oculovestibuloauditory syndrome,disease
C0206554,Odontodysplasia,disease
C0524730,Odontome,disease
C0028887,Oesophagostomiasis,disease
C0553757,Olfaction Disorders,symptom
C0751937,Olfactory Nerve Disorder,disease
C0206717,Olfactory Neuroblastoma,disease
C0079924,Oligohydramnios,disease
C0028949,Oligomenorrhea,disease
C0028960,Oligospermia,disease
C0028961,Oliguria,symptom
C5545315,Olisthesis,disease
C0029001,Onchocerciasis,disease
C0029002,"Onchocerciasis, Ocular",disease
C0040261,Onychomycosis,disease
C0029051,Oophoritis,disease
C0266061,Open Bite,disease
C0029077,"Ophthalmia, Sympathetic",disease
C0027412,Opioid-Related Disorders,disease
C0277005,Opisthorchis viverrini Infection,disease
C0002735,Oppenheim's Disease,disease
C0029118,Opportunistic Infections,disease
C0029121,Oppositional Defiant Disorder,disease
C0029125,"Optic Atrophies, Hereditary",disease
C0029124,Optic Atrophy,disease
C0338508,Optic Atrophy 1,disease
C0917796,"Optic Atrophy, Hereditary, Leber",disease
C0751402,Optic Disk Disorders,disease
C0029128,Optic Disk Drusen,disease
C0751822,Optic Nerve Transection,disease
C0155305,"Optic Neuropathy, Ischemic",disease
C0454606,Oral Dyskinesia,symptom
C0079943,Oral Fistula,disease
C0029163,Oral Hemorrhage,symptom
C0029166,Oral Manifestations,symptom
C1568868,Oral Mucositis,disease
C0029172,Oral Submucous Fibrosis,disease
C0149745,Oral Ulcer,symptom
C0006849,Oral candidiasis,disease
C0149507,Orbital Cellulitis,disease
C2350476,Orbital Myositis,disease
C0029185,Orbital Neoplasms,disease
C0085270,Orbital Pseudotumor,disease
C0020534,Orbital separation excessive,disease
C0029191,Orchitis,disease
C0268542,Ornithine carbamoyltransferase deficiency,disease
C0029293,Oroantral Fistula,disease
C2349952,Oropharyngeal Carcinoma,disease
C0029307,Oroya Fever,disease
C0920627,Orphan Diseases,disease
C0085619,Orthopnea,symptom
C1535893,Orthostatic intolerance,symptom
C0206366,Ossification of Posterior Longitudinal Ligament,disease
C0206640,Ossifying Fibroma,disease
C0029400,Osteitis,disease
C0029401,Osteitis Deformans,disease
C0029405,Osteitis Fibrosa Cystica,disease
C0029410,Osteoarthritis of hip,disease
C0409959,"Osteoarthritis, Knee",disease
C0029412,"Osteoarthropathy, Secondary Hypertrophic",disease
C0086743,Osteoarthrosis Deformans,disease
C0029417,Osteoblastoma,disease
C0029420,Osteochondritis,disease
C0029421,Osteochondritis Dissecans,disease
C0206641,Osteochondromatosis,disease
C0029429,Osteochondrosis,disease
C0029441,Osteoid osteoma,disease
C4721411,Osteolysis,disease
C0029440,Osteoma,disease
C0029443,Osteomyelitis,disease
C0029453,Osteopenia,disease
C3179239,Osteopetrosis Autosomal Dominant Type 2,disease
C1956089,Osteophyte,disease
C0029455,Osteopoikilosis (disorder),symptom
C0029456,Osteoporosis,disease
C0001787,"Osteoporosis, Age-Related",disease
C0029458,"Osteoporosis, Postmenopausal",disease
C0521170,Osteoporotic Fractures,disease
C0029461,Osteoradionecrosis,disease
C0029463,Osteosarcoma,disease
C0029464,Osteosclerosis,disease
C0029878,Otitis Externa,disease
C0029882,Otitis Media,symptom
C0029883,Otitis Media with Effusion,disease
C0029897,Otorhinolaryngologic Neoplasms,disease
C0029899,Otosclerosis,disease
C2936490,Out-of-Hospital Cardiac Arrest,disease
C0029927,Ovarian Cysts,disease
C0029928,Ovarian Diseases,disease
C0085215,"Ovarian Failure, Premature",disease
C0085083,Ovarian Hyperstimulation Syndrome,disease
C0878773,Overactive Bladder,symptom
C1305740,Overbite,disease
C0029947,Overinclusion,disease
C1257763,Overnutrition,disease
C1510502,Oxyphilic Adenoma,disease
C0030100,Oxyuriasis,disease
C0085262,PC12 Cells,disease
C0085404,POEMS Syndrome,disease
C1721007,"Pachyonychia Congenita, Type 2 (disorder)",disease
C0030186,Paget Disease Extramammary,disease
C0030200,"Pain, Intractable",symptom
C0030201,"Pain, Postoperative",symptom
C0458257,"Pain, Splitting",symptom
C0030215,Palatal Neoplasms,disease
C0265220,Pallister-Hall syndrome,disease
C0549471,Pancoast Tumor,disease
C0086768,Pancreatic Cholera,disease
C0030283,Pancreatic Cyst,disease
C0030286,Pancreatic Diseases,disease
C1328479,Pancreatic Endocrine Carcinoma,disease
C0030290,Pancreatic Fistula,disease
C0030297,Pancreatic Neoplasm,disease
C0030299,Pancreatic Pseudocyst,disease
C0030305,Pancreatitis,disease
C0267941,Pancreatitis Necrotizing,disease
C0001339,"Pancreatitis, Acute",disease
C0376670,"Pancreatitis, Alcoholic",disease
C0149521,"Pancreatitis, Chronic",disease
C0030312,Pancytopenia,disease
C0086769,Panic Attacks,symptom
C0030327,"Panniculitis, Lupus Erythematosus",disease
C0030328,"Panniculitis, Nodular Nonsuppurative",disease
C0030330,"Panniculitis, Peritoneal",disease
C0030331,"Panniculitis, Subacute Nodular Migratory",disease
C0030332,Panophthalmitis,disease
C0030343,Panuveitis,disease
C0001420,Papillary adenocarcinoma,disease
C0206683,Papillary and follicular adenocarcinoma,disease
C0030354,Papilloma,disease
C0206713,"Papilloma, Intraductal",disease
C0030357,"Papilloma, Shope",disease
C0030409,Paracoccidioidomycosis,disease
C0030421,Paraganglioma,disease
C0030424,Paragonimiasis,disease
C0030436,Parakeratosis,disease
C0542141,Paralysis radial,disease
C0030445,"Paralysis, Obstetric",disease
C0030455,Parametritis,disease
C0221055,Paramyotonia Congenita (disorder),disease
C0206613,Paramyxoviridae Infections,disease
C0030469,Paranasal Sinus Disorder,disease
C0030470,Paranasal Sinus Neoplasms,disease
C0393919,Paraneoplastic Autonomic Dysfunction,disease
C0393534,Paraneoplastic Cerebellar Degeneration,disease
C0027670,Paraneoplastic Endocrine Syndromes,disease
C0270932,Paraneoplastic Polyneuropathy,disease
C0030472,Paraneoplastic Syndromes,disease
C1456784,Paranoia,symptom
C0030477,Paranoid Personality Disorder,disease
C0278118,"Paraparesis, Cerebral",symptom
C0037771,"Paraparesis, Spastic",symptom
C0030483,Paraphimosis,disease
C0278114,"Paraplegia, Cerebral",symptom
C0030489,Paraproteinemias,disease
C0030491,Parapsoriasis,disease
C0242723,Parasitemia,disease
C0030500,"Parasitic Diseases, Animal",disease
C0206068,Parasystole,disease
C0030517,Parathyroid Diseases,disease
C0030521,Parathyroid Neoplasms,disease
C0030524,Paratuberculosis,disease
C0030528,Paratyphoid Fever,disease
C0030552,Paresis,symptom
C1956093,Paris-Trousseau Thrombocytopenia,disease
C0030567,Parkinson Disease,disease
C0030568,"Parkinson Disease, Postencephalitic",disease
C0030578,Paronychia Inflammation,disease
C0206642,Parosteal Osteosarcoma,disease
C0030579,Parotid Diseases,disease
C0030583,Parotitis,disease
C0030584,Parovarian Cyst,disease
C0242513,Paroxysmal Reciprocal Tachycardia,disease
C1956415,Paroxysmal nocturnal dyspnea,symptom
C0024790,Paroxysmal nocturnal hemoglobinuria,disease
C0030590,Paroxysmal supraventricular tachycardia,symptom
C0030593,Pars Planitis,disease
C1297882,Partial Trisomy,disease
C0030631,Passive-Aggressive Personality Disorder,disease
C0030636,Pasteurella Infections,disease
C0036969,"Pasteurellosis, Pneumonic",disease
C1135812,Patellar Dislocation,disease
C0877149,Patellofemoral Pain Syndrome,disease
C0013274,Patent ductus arteriosus,disease
C0027686,Pathologic Neovascularization,disease
C0012359,Pathological Dilatation,disease
C0013990,Pathological accumulation of air in tissues,disease
C0016663,Pathological fracture,disease
C0030764,Pedophilia,disease
C0030781,Peliosis Hepatis,disease
C0030783,Pellagra,disease
C0030790,Pelvic Infection,disease
C0030793,Pelvic Neoplasms,disease
C0877015,Pelvic Organ Prolapse,disease
C0019343,Pemphigoid Gestationis,disease
C0030804,"Pemphigoid, Benign Mucous Membrane",disease
C0030809,Pemphigus Vulgaris,disease
C0030846,Penile Diseases,disease
C0030849,Penile Neoplasms,disease
C0014869,Peptic Esophagitis,disease
C0030920,Peptic Ulcer,disease
C0030922,Peptic Ulcer Hemorrhage,disease
C0030925,Peptic Ulcer Perforation,disease
C2936258,Peri-Implantitis,disease
C0086789,Periadenitis Mucosa Necrotica Recurrens,symptom
C0031028,Periapical Diseases,disease
C0031037,Periarthritis,disease
C0031039,Pericardial effusion,disease
C0031049,"Pericarditis, Tuberculous",disease
C0031051,Pericementitis,symptom
C0031055,Pericoronitis,disease
C0031065,Perinephritis,disease
C0031085,Periodontal Abscess,disease
C0206114,Periodontal Attachment Loss,disease
C0031087,Periodontal Cyst,disease
C0031090,Periodontal Diseases,disease
C0031094,Periodontal Pocket,disease
C0524686,"Periodontitis, Acute Nonsuppurative",disease
C0282295,"Periodontitis, Apical, Chronic Nonsuppurative",disease
C0263449,Perioral Dermatitis,disease
C0031111,Periostitis,disease
C1704436,Peripheral Arterial Diseases,disease
C0751428,"Peripheral Nerve Neoplasms, Malignant",disease
C0751689,Peripheral Nerve Sheath Neoplasm,disease
C4721453,Peripheral Nervous System Diseases,disease
C0079774,Peripheral T-Cell Lymphoma,disease
C0085096,Peripheral Vascular Diseases,disease
C2609162,Periprosthetic Fractures,disease
C0031142,Peritoneal Diseases,disease
C0041325,"Peritonitis, Tuberculous",disease
C0031157,Peritonsillar Abscess,disease
C1848213,"Periventricular Heterotopia, X-Linked",disease
C0270810,Peroneal Nerve Paralysis,disease
C0751708,"Peroxisomal Dysfunction, General",disease
C0282550,Persian Gulf Syndrome,disease
C0031190,Persistent Fetal Circulation Syndrome,disease
C0266568,Persistent Hyperplastic Primary Vitreous,disease
C0031212,Personality Disorders,disease
C0043167,Pertussis,disease
C0949885,Peste des petits ruminants Infection,disease
C0751500,Petrous Sinus Thrombophlebitis,disease
C0031269,Peutz-Jeghers Syndrome,disease
C0030848,Peyronie Disease,disease
C0031306,Phagocyte Bactericidal Dysfunction,disease
C0031315,Phantom Limb Syndrome,symptom
C0031345,Pharyngeal Diseases,disease
C0031347,Pharyngeal Neoplasms,disease
C0031350,Pharyngitis,symptom
C0031391,Phencyclidine Abuse,disease
C0085547,"Phenylketonuria, Maternal",disease
C0031485,Phenylketonurias,disease
C0031511,Pheochromocytoma,disease
C0279543,Philadelphia chromosome positive chronic myelogenous leukemia,disease
C0031538,Phimosis,disease
C0031542,Phlebitis,disease
C0030372,Phlebotomus Fever,disease
C0031556,Phlegmasia Alba Dolens,disease
C0031557,Phlegmon,disease
C0031570,"Phobia, School",disease
C0031575,Phocomelia,disease
C0282201,Phosphate Diabetes,disease
C0031707,Phosphorus Metabolism Disorders,disease
C0406209,Photo-onycholysis,disease
C0085636,Photophobia,symptom
C0031762,Photosensitivity Disorders,disease
C0010701,Phyllodes Tumor,disease
C0237873,Physiological Sexual Disorders,disease
C0031876,Pick Disease of Heart,disease
C0236642,Pick Disease of the Brain,disease
C0031887,Picornaviridae Infections,disease
C0080024,Piebaldism,disease
C0031898,Piedra,disease
C0031900,Pierre Robin Syndrome,disease
C0031903,Pigeon Breeder's Lung,disease
C0039106,Pigmented villonodular synovitis,disease
C0751564,Pill Rolling Tremor,symptom
C0206711,Pilomatrixoma,disease
C0031925,Pilonidal Cyst,disease
C0031941,Pineal Gland Neoplasm,disease
C0752257,Pinprick Sensation Diminished,symptom
C0031946,Pinta,disease
C0458224,Piriformis Muscle Syndrome,symptom
C0032001,Pituitary Apoplexy,disease
C0032002,Pituitary Diseases,disease
C0751221,Pituitary FSH Hypersecretion,disease
C0032019,Pituitary Neoplasms,disease
C0013338,Pituitary dwarfism,disease
C0221406,Pituitary-dependent Cushing's disease,disease
C0032024,Pityriasis,disease
C0032026,Pityriasis Rosea,disease
C0032027,Pityriasis Rubra Pilaris,disease
C0032044,Placenta Accreta,disease
C0032045,Placenta Disorders,disease
C0032046,Placenta Previa,disease
C0242669,"Placenta, Retained",disease
C0032051,Placental Insufficiency,disease
C1450010,"Plagiocephaly, Nonsynostotic",disease
C0032064,Plague,disease
C0032087,Plant Poisoning,disease
C2936349,"Plaque, Amyloid",disease
C0085269,"Plasma Cell Granuloma, Pulmonary",disease
C0032131,Plasmacytoma,disease
C0032197,Platelet Storage Pool Deficiency,disease
C0032209,Platybasia,disease
C0032226,Pleural Diseases,disease
C0080032,"Pleural Effusion, Malignant",disease
C0032229,Pleural Neoplasms,disease
C0334511,Pleural Solitary Fibrous Tumor,disease
C0041326,Pleural Tuberculosis,disease
C0032227,Pleural effusion disorder,disease
C0032231,Pleurisy,disease
C0032238,"Pleurodynia, Epidemic",disease
C1167732,Pleuropericarditis,disease
C0032241,Pleuropneumonia,disease
C0032243,"Pleuropneumonia, Contagious",disease
C0206728,Plexiform Neurofibroma,disease
C0032249,Plummer-Vinson Syndrome,disease
C0032266,Pneumatosis Cystoides Intestinalis,disease
C0032268,Pneumocephalus,disease
C0032269,Pneumococcal Infections,disease
C0032273,Pneumoconiosis,disease
C1535939,Pneumocystis jiroveci pneumonia,disease
C0032285,Pneumonia,disease
C1258090,"Pneumonia of Swine, Mycoplasmal",disease
C0004626,"Pneumonia, Bacterial",disease
C0206061,"Pneumonia, Interstitial",disease
C0032298,"Pneumonia, Lipid",disease
C0032305,"Pneumonia, Pneumocystis carinii",disease
C0032306,"Pneumonia, Progressive Interstitial, of Sheep",disease
C1701940,"Pneumonia, Ventilator-Associated",disease
C0032310,"Pneumonia, Viral",disease
C0032319,Pneumopericardium,disease
C0032320,Pneumoperitoneum,disease
C0032326,Pneumothorax,disease
C0206615,Pneumovirus Infections,disease
C0032343,Poisoning,disease
C0032357,Poland Syndrome,disease
C0032371,Poliomyelitis,disease
C0032372,"Poliomyelitis, Bulbar",disease
C0032453,"Polychondritis, Relapsing",disease
C0022680,Polycystic Kidney Diseases,disease
C0085413,"Polycystic Kidney, Autosomal Dominant",disease
C0032460,Polycystic Ovary Syndrome,disease
C0032461,Polycythemia,disease
C0032463,Polycythemia Vera,disease
C0152427,Polydactyly,symptom
C0085859,Polyglandular Type I Autoimmune Syndrome,disease
C0020224,Polyhydramnios,disease
C0032519,Polymenorrhea,disease
C0032533,Polymyalgia Rheumatica,disease
C0263984,Polymyositis Ossificans,disease
C0393851,"Polyneuropathy, Critical Illness",disease
C0949804,Polyomavirus Infections,disease
C2713442,"Polyposis, Adenomatous Intestinal",disease
C0032587,Polyradiculoneuropathy,disease
C0393819,"Polyradiculoneuropathy, Chronic Inflammatory Demyelinating",disease
C0032586,Polyradiculopathy,disease
C0032617,Polyuria,symptom
C0032650,Popliteal Cyst,disease
C0376538,Porcine Reproductive and Respiratory Syndrome,disease
C0162838,"Porokeratosis, Palmoplantar",disease
C0162566,Porphyria Cutanea Tarda,disease
C0162530,"Porphyria, Erythropoietic",disease
C0162533,"Porphyrias, Hepatic",disease
C0235752,Port-Wine Stain,disease
C0020541,Portal Hypertension,disease
C0242676,"Positive-Pressure Respiration, Intrinsic",disease
C0546983,Post-Concussion Syndrome,disease
C0751188,Post-Dural Puncture Headaches,disease
C0751515,Post-Traumatic Myelopathy,disease
C0524781,Postcholedochoduodenostomy Syndrome,disease
C0032760,Postcommissurotomy Syndrome,disease
C0751893,Posterior Fossa Hemorrhage,disease
C0878576,Posterior Leukoencephalopathy Syndrome,disease
C0752128,Posterior Spinal Artery Syndrome,disease
C1136154,Posterior Tibial Tendon Dysfunction,disease
C0032763,Postgastrectomy Syndromes,disease
C0032768,Postherpetic neuralgia,symptom
C2350036,Postintubation Croup,disease
C2909478,Postnatal Dysphoria,disease
C0032787,Postoperative Complications,disease
C0032788,Postoperative Hemorrhage,disease
C0520904,Postoperative Nausea,symptom
C4042763,Postoperative Residual Curarization,disease
C0032796,Postpartum Amenorrhea,symptom
C0032807,Postphlebitic Syndrome,disease
C0080040,Postpoliomyelitis Syndrome,disease
C0277919,Postthrombotic Syndrome,disease
C1299624,Postural Orthostatic Tachycardia Syndrome,disease
C0032827,Potassium Deficiency,disease
C3179450,Pott's Paraplegia,disease
C0376620,Pouchitis,disease
C0032914,Pre-Eclampsia,disease
C0034013,Precocious Puberty,disease
C0023485,Precursor B-Cell Lymphoblastic Leukemia-Lymphoma,disease
C1961099,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,disease
C0362046,Prediabetes syndrome,disease
C0032915,Preexcitation Syndrome,disease
C0032961,Pregnancy,symptom
C0032963,"Pregnancy Complications, Cardiovascular",disease
C0032964,"Pregnancy Complications, Hematologic",disease
C0032966,"Pregnancy Complications, Neoplastic",disease
C0162494,"Pregnancy Complications, Parasitic",disease
C0032969,Pregnancy in Diabetics,disease
C0032984,"Pregnancy, Abdominal",disease
C0032993,"Pregnancy, Prolonged",disease
C0032994,"Pregnancy, Tubal",disease
C1696708,Prehypertension,disease
C0033027,Preleukemia,disease
C0151526,Premature Birth,disease
C0340464,Premature Cardiac Complex,disease
C0025322,Premature Menopause,disease
C0022876,Premature Obstetric Labor,disease
C0151636,Premature ventricular contractions,disease
C0033046,Premenstrual syndrome,disease
C0033054,Prenatal Exposure Delayed Effects,disease
C0086468,Prenatal Injuries,disease
C0033074,Presbycusis,symptom
C0033075,Presbyopia,disease
C0011127,Pressure Ulcer,disease
C0700200,Presyncope,symptom
C1566302,Preterm Premature Rupture of Fetal Membranes,disease
C0033117,Priapism,disease
C1301362,Primary Cutaneous Anaplastic Large Cell Lymphoma,disease
C1292753,Primary Effusion Lymphoma,disease
C0948031,Primary Graft Dysfunction,disease
C3714618,Primary Hyperthyroidism,disease
C0001815,Primary Myelofibrosis,disease
C3541458,Primary Oxalosis,disease
C1449646,Primary Peritonitis,disease
C0282513,Primary Progressive Aphasia (disorder),symptom
C0751706,Primary Progressive Nonfluent Aphasia,symptom
C0019204,Primary carcinoma of the liver cells,disease
C0566602,Primary sclerosing cholangitis,disease
C0475712,Primary sleep apnea of newborn,disease
C0162534,Prion Diseases,disease
C0033246,Proctitis,disease
C0033300,Progeria,disease
C0033324,Prognathism,disease
C0038868,Progressive supranuclear palsy,symptom
C1563725,Proliferative Brenner Tumor,disease
C0242852,Proliferative vitreoretinopathy,disease
C0151878,Prolonged QT interval,symptom
C0023486,Prolymphocytic Leukemia,disease
C0268579,Propionic acidemia,disease
C0234512,Prosopagnosia,symptom
C0033575,Prostatic Diseases,disease
C0282612,Prostatic Intraepithelial Neoplasias,disease
C3179278,Prosthesis Durability,disease
C0085073,Prosthesis-Related Infection,disease
C0398625,Protein C Deficiency,disease
C0033626,Protein Deficiency,disease
C0242666,Protein S Deficiency,disease
C0033677,Protein-Energy Malnutrition,disease
C0033680,Protein-Losing Enteropathies,disease
C0033687,Proteinuria,symptom
C0033700,Proteus Infections,disease
C0085261,Proteus Syndrome,disease
C0033740,Protozoan Infections,disease
C0033741,"Protozoan Infections, Animal",disease
C0033770,Prune Belly Syndrome,disease
C0033771,Prurigo,disease
C0033774,Pruritus,symptom
C0033775,Pruritus Ani,disease
C0033778,Pruritus Vulvae,disease
C0033785,Pseudarthrosis,disease
C3179244,Pseudo Pelger-Huet Anomaly,disease
C0033788,Pseudo-Hurler Polydystrophy,disease
C0751647,Pseudoakathisia,symptom
C1510412,Pseudoaneurysm,disease
C0033790,Pseudobulbar Palsy,symptom
C0033805,Pseudohypoaldosteronism,disease
C3494506,"Pseudohypoparathyroidism, Type Ia",disease
C0221269,Pseudolymphoma,disease
C0033817,Pseudomonas Infections,disease
C0033822,Pseudomyxoma Peritonei,disease
C0033835,Pseudopseudohypoparathyroidism,disease
C1368797,Pseudopyogenic Granuloma,disease
C0033839,Pseudorabies,disease
C0033845,Pseudotumor Cerebri,disease
C1867450,"Pseudoxanthoma Elasticum, Incomplete",disease
C0029291,Psittacosis,disease
C0085222,Psoas Abscess,disease
C0860634,Psychogenic coma,symptom
C0395005,Psychogenic polydipsia,disease
C3887612,Psychomotor Agitation,symptom
C5441816,Psychomotor Impairment,symptom
C0033936,"Psychoses, Alcoholic",disease
C0033941,"Psychoses, Substance-Induced",disease
C0033953,Psychosexual Disorders,disease
C0033958,"Psychosis, Brief Reactive",disease
C1571984,"Psychosis, Involutional",symptom
C0033975,Psychotic Disorders,disease
C4520843,Pterygium of eye,disease
C0033377,Ptosis,disease
C0238442,Pubic Symphysis Diastasis,disease
C0034040,Puerperal Disorders,disease
C0034041,Puerperal Infection,disease
C0034049,"Pulmonary Adenomatosis, Ovine",disease
C0034050,Pulmonary Alveolar Proteinosis,disease
C2350529,Pulmonary Aspergillosis,disease
C0206629,Pulmonary Blastoma,disease
C0034063,Pulmonary Edema,disease
C0034065,Pulmonary Embolism,disease
C0034067,Pulmonary Emphysema,disease
C0034068,Pulmonary Eosinophilia,disease
C0034069,Pulmonary Fibrosis,disease
C1306038,Pulmonary Histoplasmosis,disease
C0020542,Pulmonary Hypertension,disease
C0034074,Pulmonary Infarction,disease
C1334455,Pulmonary Sclerosing Hemangioma,disease
C1956257,Pulmonary Stenosis,disease
C0034084,Pulmonary Subvalvular Stenosis,disease
C0524702,Pulmonary Thromboembolisms,disease
C0034088,Pulmonary Valve Insufficiency,disease
C0034091,Pulmonary Veno-Occlusive Disease (disorder),disease
C2717739,Pulp Mummification,disease
C0034103,Pulpitis,disease
C0393911,Pure Autonomic Failure,disease
C0685837,"Pure Gonadal Dysgenesis, 46, XX",disease
C0034902,Pure Red-Cell Aplasia,disease
C0034139,"Purine-Pyrimidine Metabolism, Inborn Errors",disease
C0034150,Purpura,symptom
C0085650,Purpura Fulminans,symptom
C0034151,"Purpura, Hyperglobulinemic",symptom
C0034161,Pus,disease
C0030246,Pustulosis of Palms and Soles,disease
C1956234,Putaminal Hematoma,disease
C0238402,Pycnodysostosis,disease
C0034183,Pyelitis,disease
C0034186,Pyelonephritis,disease
C0034188,"Pyelonephritis, Xanthogranulomatous",disease
C1541124,Pyloric obstruction,disease
C0034212,Pyoderma,disease
C0085652,Pyoderma Gangrenosum,disease
C0034215,Pyometra,disease
C1704275,Pyomyositis,disease
C0034216,Pyonephrosis,disease
C1527330,Pyridoxine Deficiency,disease
C0034341,Pyruvate Carboxylase Deficiency Disease,disease
C0034345,Pyruvate Dehydrogenase Complex Deficiency Disease,disease
C0034350,"Pyruvate Metabolism, Inborn Errors",disease
C0034359,Pyuria,disease
C0270790,Quadriparesis,symptom
C1721023,Quadruple Nuchal Cord,disease
C0751772,REM Sleep Behavior Disorder,disease
C0751506,REM Sleep Deprivation,symptom
C0035690,RNA Virus Infections,disease
C0034494,Rabies (disorder),disease
C0034531,"Radiation Injuries, Experimental",disease
C0206063,Radiation Pneumonitis,disease
C0034530,Radiation injury,disease
C0034561,Radiation-Induced Dermatitis,disease
C0034543,Radicular Cyst,disease
C0034544,Radiculitis,disease
C0034628,Radius Fractures,disease
C0393484,Rasmussen Syndrome,disease
C0034686,Rat-Bite Fever,disease
C0752244,Rathke Cleft Cysts,disease
C0034734,Raynaud Disease,disease
C0525043,Reactive Attachment Disorder,disease
C0019068,Reactive Hemophagocytic Syndrome,disease
C0178824,Reactive Hyperemia,disease
C0007113,Rectal Carcinoma,disease
C0034888,Rectal Prolapse,disease
C0149771,Rectocele,disease
C1257848,"Rectocolitis, Ulcerative",disease
C0034895,Rectovaginal Fistula,disease
C0542142,Recurrent Laryngeal Nerve Paralysis,symptom
C0751648,Recurrent Low Back Pain,symptom
C0395932,Recurrent Vestibular Neuritis,disease
C0860549,Refeeding Syndrome,disease
C0278193,"Reflex Epilepsy, Reading",disease
C0034931,Reflex Sympathetic Dystrophy,disease
C0277850,"Reflex, Pendular",symptom
C0034951,Refractive Errors,disease
C0002894,Refractory anaemia with excess blasts,disease
C0002893,Refractory anemias,disease
C0034960,Refsum Disease,disease
C0268301,Reifenstein Syndrome,disease
C0035021,Relapsing Fever,disease
C0002534,Renal Aminoacidurias,disease
C0035066,Renal Artery Obstruction,disease
C1565489,Renal Insufficiency,disease
C0035091,"Renal Tubular Transport, Inborn Errors",disease
C0020544,Renal hypertension,disease
C0001126,Renal tubular acidosis,disease
C0035112,Reoviridae Infections,disease
C0035126,Reperfusion Injury,disease
C0543478,Residual Tumor,disease
C0035204,Respiration Disorders,disease
C1720922,Respiratory Aspiration,symptom
C2887484,"Respiratory Distress Syndrome, Acute",disease
C0035220,"Respiratory Distress Syndrome, Newborn",disease
