Id,Label,condition
C0152101,Hypoplastic Left Heart Syndrome,disease
C5690880,Transposition of Great Vessels,disease
C0003813,"Arrhythmia, Sinus",disease
C0001396,Adams-Stokes Syndrome,disease
C0004245,Atrioventricular Block,disease
C0039234,"Tachycardia, Ectopic Atrial",disease
C0085128,"Cardiac Output, High",symptom
C0162770,"Hypertrophy, Right Ventricular",disease
C0007192,"Cardiomyopathy, Alcoholic",disease
C0949658,"Cardiomyopathy, Hypertrophic, Familial",disease
C0853897,Diabetic Cardiomyopathies,disease
C0553980,Endomyocardial Fibrosis,disease
C0013608,"Edema, Cardiac",symptom
C1135196,"Heart Failure, Diastolic",disease
C1959586,Heart Rupture,disease
C0206064,Microvascular Angina,disease
C0376416,Myocardial Stunning,disease
C0242707,"Ventricular Dysfunction, Right",disease
C0019243,"Angioedemas, Hereditary",disease
C1696708,Prehypertension,disease
C1138421,Telangiectasis,disease
C0178324,Vascular System Injuries,disease
C0042485,Venous Insufficiency,disease
C0002891,"Anemia, Neonatal",disease
C0008533,Hemophilia B,disease
C0005818,Blood Platelet Disorders,disease
C0162538,IgA Deficiency,disease
C0239981,Hypoalbuminemia,disease
C0398623,Thrombophilia,disease
C0024215,"Lymphangiectasis, Intestinal",disease
C0004903,Beckwith-Wiedemann Syndrome,disease
C0175694,Smith-Lemli-Opitz Syndrome,disease
C1955934,Trichothiodystrophy Syndromes,disease
C0014527,Epidermolysis Bullosa,disease
C0079136,Epidermolysis Bullosa Dystrophica,disease
C0598608,Hyperhomocysteinemia,disease
C0282577,Congenital Disorders of Glycosylation,disease
C0017920,Glycogen Storage Disease Type I,disease
C0017922,Glycogen Storage Disease Type III,disease
C0026703,Mucopolysaccharidoses,disease
C0026708,Mucopolysaccharidosis I,disease
C0026706,Mucopolysaccharidosis III,disease
C0034350,"Pyruvate Metabolism, Inborn Errors",disease
C0022350,"Jaundice, Chronic Idiopathic",disease
C0020474,"Hyperlipidemia, Familial Combined",disease
C0023817,Hyperlipoproteinemia Type I,disease
C1704417,Hyperlipoproteinemia Type II,disease
C0020479,Hyperlipoproteinemia Type III,disease
C0020480,Hyperlipoproteinemia Type IV,disease
C0020481,Hyperlipoproteinemia Type V,disease
C0000744,Abetalipoproteinemia,disease
C0023794,Lipidoses,disease
C0085078,Lysosomal Storage Diseases,disease
C0020630,Hypophosphatasia,disease
C2936847,Acatalasia,disease
C0037277,"Skin Diseases, Genetic",disease
C1306503,"Hernia, Umbilical",disease
C0022548,Keloid,disease
C0085750,Fibrocystic Breast Disease,disease
C1449721,Gynecomastia,disease
C0162823,"Dermatitis, Irritant",disease
C0162830,"Dermatitis, Phototoxic",disease
C0085119,Foot Ulcer,disease
C0019572,Hirsutism,symptom
C0020555,Hypertrichosis,disease
C0022594,Keratosis,disease
C0376154,Callosities,disease
C0025209,Melanosis,disease
C0000889,Acanthosis Nigricans,disease
C0023321,Lentigo,disease
C0006666,Calciphylaxis,disease
C1257958,Glucose Metabolism Disorders,disease
C0011859,"Diabetes Mellitus, Lipoatrophic",disease
C0271650,Glucose Intolerance,disease
C0012715,Iron Metabolism Disorders,disease
C0154251,Lipid Metabolism Disorders,disease
C0242339,Dyslipidemias,disease
C0020476,Hyperlipoproteinemias,disease
C0085681,Hyperphosphatemia,disease
C0043046,Wasting Syndrome,disease
C0020579,Hypervitaminosis A,disease
C0008412,Choline Deficiency,disease
C0035528,Riboflavin Deficiency,disease
C0005122,Beriberi,disease
C0042875,Vitamin E Deficiency,disease
C0038981,Swayback,disease
C1257763,Overnutrition,disease
C2936179,"Obesity, Abdominal",disease
C0018050,Gonadal Disorders,disease
C0151721,Eunuchism,disease
C0034012,"Puberty, Delayed",disease
C0015190,Euthyroid Sick Syndromes,disease
C0018022,"Goiter, Endemic",disease
C0020551,Hyperthyroxinemia,disease
C2940786,Thyroid Hormone Resistance Syndrome,disease
C0559470,Peanut Hypersensitivity,disease
C0001818,Agoraphobia,disease
C0020703,Dissociative Disorders,disease
C0596170,Binge-Eating Disorder,disease
C2267227,Bulimia Nervosa,disease
C0009983,Coprophagia,symptom
C0232480,Pica,disease
C0040953,Trichotillomania,disease
C0003477,"Anxiety, Separation",disease
C0236792,Asperger Syndrome,disease
C0525042,Feeding and Eating Disorders of Childhood,disease
C0026613,Motor Skills Disorders,disease
C0038273,Stereotypic Movement Disorder,disease
C4704929,Dysthymic Disorder,disease
C0085159,Seasonal Affective Disorder,disease
C0021151,Schizotypal Personality Disorder,disease
C0011251,"Schizophrenia, Paranoid",disease
C0525047,Sexual and Gender Disorders,disease
C0033953,"Sexual Dysfunctions, Psychological",disease
C0040765,Transsexualism,disease
C0005887,Body Dysmorphic Disorders,disease
C0333641,Atrophy,disease
C0012359,"Dilatation, Pathologic",disease
C0019288,"Hernia, Femoral",disease
C0019326,"Hernia, Ventral",disease
C0019310,"Hernia, Obturator",disease
C0020564,Hypertrophy,disease
C0027344,"Nails, Malformed",disease
C2936349,"Plaque, Amyloid",disease
C0015697,"Plaque, Atherosclerotic",disease
C0021846,Intestinal Polyps,disease
C0009376,Colonic Polyps,disease
C0600519,Ventricular Remodeling,disease
C0376628,Chromosome Breakage,disease
C0969675,Uniparental Disomy,disease
C0043379,XYY Karyotype,disease
C0040715,"Translocation, Genetic",disease
C0035624,Rigor Mortis,disease
C1566590,Delayed Graft Function,disease
C0020507,Hyperplasia,disease
C0013390,Dysmenorrhea,symptom
C0028949,Oligomenorrhea,disease
C0025568,Metaplasia,disease
C0018128,"Graft Occlusion, Vascular",disease
C0085258,Yang Deficiency,disease
C0027412,Opioid-Related Disorders,disease
C0016325,Fluoride Poisoning,disease
C0026865,Mushroom Poisoning,disease
C0025427,Mercury Poisoning,disease
C0026953,Mycotoxicosis,disease
C0023119,Lathyrism,disease
C0028043,Tobacco Use Disorder,disease
C0016537,Forearm Injuries,disease
C0041601,Ulna Fractures,disease
C0020162,Humeral Fractures,disease
C0037005,Shoulder Dislocation,disease
C0043264,Wrist Injuries,disease
C0015401,Eye Foreign Bodies,disease
C0022363,Jaw Fractures,disease
C0024692,Mandibular Fractures,disease
C0162437,Orbital Fractures,disease
C0019554,Hip Dislocation,disease
C1135812,Patellar Dislocation,disease
C0015806,Femoral Neck Fractures,disease
C0521169,"Fractures, Compression",disease
C0016665,"Fractures, Ununited",disease
C0033785,Pseudarthrosis,disease
C0521170,Osteoporotic Fractures,disease
C0009353,Colles' Fracture,disease
C1564560,"Fractures, Cartilage",disease
C0022744,Knee Injuries,disease
C0027531,Neck Injuries,disease
C0043145,Whiplash Injuries,disease
C0037578,Soft Tissue Injuries,disease
C0080194,Sprains and Strains,disease
C0036916,Sexually Transmitted Diseases,disease
C0006852,"Candidiasis, Vulvovaginal",disease
C0085438,"Meningitis, Fungal",disease
C0751905,Bell Palsy,disease
C0751675,"Neuroectodermal Tumors, Primitive",disease
C0027962,"Nevus, Pigmented",disease
C0242387,Mandibulofacial Dysostosis,disease
C0016508,"Foot Deformities, Congenital",disease
C0018565,"Hand Deformities, Acquired",disease
C0019112,Hemorrhoids,disease
C3658299,Zellweger Syndrome,disease
C0018777,"Hearing Loss, Conductive",symptom
C0001163,Vestibulocochlear Nerve Diseases,disease
C0751127,"Epilepsy, Post-Traumatic",disease
C0393693,"Epilepsy, Benign Neonatal",disease
C0014877,Esotropia,disease
C0015310,Exotropia,disease
C0338503,Septo-Optic Dysplasia,disease
C0454560,Language Disorders,symptom
C0002018,Dyslexia,symptom
C0474368,Labor Pain,symptom
C0686721,Shaken Baby Syndrome,disease
C0042909,Vitreous Hemorrhage,disease
C0339543,Epiretinal Membrane,disease
C0339546,Retinal Detachment,disease
C0024441,Retinal Perforations,disease
C1720771,Testicular Hydrocele,disease
C1567426,Multicystic Dysplastic Kidney,disease
C2004487,Vaginismus,disease
C0007871,Uterine Cervical Incompetence,disease
C0025874,Metrorrhagia,disease
C0000810,"Abortion, Incomplete",disease
C0312416,Morning Sickness,symptom
C1721023,Nuchal Cord,disease
C0019343,Pemphigoid Gestationis,disease
C0032994,"Pregnancy, Tubal",disease
C3665358,Galactorrhea,disease
C0018816,Heart Septal Defects,disease
C0242855,Pulmonary Atresia,disease
C1384670,Single Umbilical Artery,disease
C0014117,Endocardial Fibroelastosis,disease
C0032319,Pneumopericardium,disease
C0238096,"Embolism, Paradoxical",disease
C0015959,Fetomaternal Transfusion,disease
C0015523,Factor XI Deficiency,disease
C4722227,Hypoprothrombinemias,disease
C3853779,"Thrombocytopenia, Neonatal Alloimmune",disease
C3543867,"Ichthyosis, Lamellar",disease
C0017923,Glycogen Storage Disease Type IV,disease
C0220991,"Hyperbilirubinemia, Hereditary",disease
C1257809,"Steroid Metabolism, Inborn Errors",disease
C0342488,"Mineralocorticoid Excess Syndrome, Apparent",disease
C0030445,"Paralysis, Obstetric",disease
C0857007,"Hyperbilirubinemia, Neonatal",disease
C5392973,Conduct Disorder,disease
C0948163,Leukoaraiosis,disease
C0036429,Sclerosis,disease
C0031391,Phencyclidine Abuse,disease
C0037006,Shoulder Fractures,disease
C0038505,Sturge-Weber Syndrome,disease
C1384606,Dyspareunia,disease
C0162482,Uterine Inversion,disease
C0042135,Uterine Inertia,disease
C0022739,Klippel-Trenaunay-Weber Syndrome,disease
C1258090,"Pneumonia of Swine, Mycoplasmal",disease
C0206746,Hepadnaviridae Infections,disease
C0277066,Cysticercosis,disease
C0206695,"Carcinoma, Neuroendocrine",disease
C1306214,ACTH-Secreting Pituitary Adenoma,disease
C2919945,"Hemangioma, Cavernous, Central Nervous System",disease
C0206667,Adrenocortical Adenoma,disease
C0015424,Eyelid Neoplasms,disease
C1456779,Optic Nerve Neoplasms,disease
C0001231,"ACTH Syndrome, Ectopic",disease
C2745963,Kashin-Beck Disease,disease
C1258085,Barrett Esophagus,disease
C0376620,Pouchitis,disease
C0149771,Rectocele,disease
C2350350,Ventilator-Induced Lung Injury,disease
C0338480,Migraine without Aura,disease
C0033893,Tension-Type Headache,disease
C0393739,Cluster Headache,disease
C0155305,"Optic Neuropathy, Ischemic",disease
C0032768,"Neuralgia, Postherpetic",symptom
C0751930,Femoral Neuropathy,disease
C1563709,Graves Ophthalmopathy,disease
C0271178,Macular Edema,disease
C0600518,Choroidal Neovascularization,disease
C0030593,Pars Planitis,disease
C0014588,Epispadias,disease
C0010695,Cystocele,disease
C0023804,"Lipomatosis, Multiple Symmetrical",disease
C1720859,"Lipodystrophy, Familial Partial",disease
C0860549,Refeeding Syndrome,disease
C0376185,Hypoaldosteronism,disease
C0030662,Gambling,disease
C0752235,Lyme Neuroborreliosis,disease
C0752342,Neuroaspergillosis,disease
C0026393,Molluscum Contagiosum,disease
C0242917,Filoviridae Infections,disease
C0206751,Rhabdoviridae Infections,disease
C0085306,Feline Infectious Peritonitis,disease
C0078911,AIDS-Associated Nephropathy,disease
C0080323,Visna,disease
C0034049,"Pulmonary Adenomatosis, Ovine",disease
C0012102,Dicrocoeliasis,disease
C0026229,Mite Infestations,disease
C0023439,"Leukemia, Eosinophilic, Acute",disease
C0025464,Mesenchymoma,disease
C0206627,"Mixed Tumor, Mullerian",disease
C0017525,Giant Cell Tumors,disease
C0079218,"Fibromatosis, Aggressive",disease
C0206647,Dermatofibrosarcoma,disease
C0037661,Somatostatinoma,disease
C0027832,Neurofibromatosis 2,disease
C0023743,Linitis Plastica,disease
C0206696,"Carcinoma, Signet Ring Cell",disease
C1333190,"Neoplasms, Cystic, Mucinous, and Serous",disease
C0751689,Nerve Sheath Neoplasms,disease
C0206731,Angiofibroma,disease
C1333990,"Colorectal Neoplasms, Hereditary Nonpolyposis",disease
C0009761,Conjunctival Neoplasms,disease
C0024958,Maxillary Sinus Neoplasms,disease
C1096154,Opsoclonus-Myoclonus Syndrome,disease
C0020498,"Hyperostosis, Diffuse Idiopathic Skeletal",disease
C0162666,Mitochondrial Encephalomyopathies,disease
C0238288,"Muscular Dystrophy, Facioscapulohumeral",disease
C0238358,Hypokalemic Periodic Paralysis,disease
C0014863,"Esophageal Spasm, Diffuse",disease
C0917875,"Diverticulosis, Esophageal",disease
C0238067,"Colitis, Collagenous",disease
C0033246,Proctitis,disease
C0015734,Fecal Impaction,disease
C1257915,Intestinal Polyposis,disease
C1867403,"Pyloric Stenosis, Hypertrophic",disease
C0162566,Porphyria Cutanea Tarda,disease
C0162532,"Porphyria, Variegate",disease
C0376670,"Pancreatitis, Alcoholic",disease
C0031028,Periapical Diseases,disease
C0454545,Dysphonia,symptom
C0020303,Hydropneumothorax,disease
C0475712,"Sleep Apnea, Central",disease
C1720922,Respiratory Aspiration,symptom
C0752347,Lewy Body Disease,disease
C0751817,Carotid-Cavernous Sinus Fistula,disease
C0271371,Oculomotor Nerve Diseases,disease
C0271270,Cogan Syndrome,disease
C0019816,Hereditary Sensory and Motor Neuropathy,disease
C0019562,von Hippel-Lindau Disease,disease
C0037771,"Paraparesis, Spastic",symptom
C0013378,Dysgeusia,symptom
C0270810,Peroneal Neuropathies,disease
C0085404,POEMS Syndrome,disease
C0752289,Dyssomnias,disease
C0017605,"Glaucoma, Angle-Closure",disease
C0014306,Enophthalmos,disease
C0004698,Balkan Nephropathy,disease
C0150045,"Urinary Incontinence, Urge",symptom
C0085642,Livedo Reticularis,symptom
C0079293,Epidermolysis Bullosa Acquisita,disease
C0027538,Necrobiosis Lipoidica,disease
C0263409,"Scleroderma, Localized",disease
C0022603,"Keratosis, Seborrheic",disease
C0001529,Adiposis Dolorosa,disease
C0014854,"Diverticulum, Esophageal",disease
C0085232,Zenker Diverticulum,disease
C0178282,"Hernia, Abdominal",disease
C1956418,Torsion Abnormality,disease
C0018994,Hemobilia,disease
C0262627,Seroma,disease
C0024961,Maxillofacial Injuries,disease
C0751910,Optic Nerve Glioma,disease
C0022972,Lambert-Eaton Myasthenic Syndrome,disease
C0018948,Hematometra,disease
C0751543,Tabes Dorsalis,disease
C0085261,Proteus Syndrome,disease
C0279070,Oligodendroglioma,disease
C0007093,Carcinoid Heart Disease,disease
C0038478,Struma Ovarii,disease
C0010606,"Carcinoma, Adenoid Cystic",disease
C0039747,Thecoma,disease
C0027657,Odontogenic Tumors,disease
C0025184,Meigs Syndrome,disease
C0751836,Gait Ataxia,symptom
C0004095,Asthenopia,disease
C0028077,Night Blindness,disease
C1563718,Sexual Infantilism,disease
C0024164,Lutembacher Syndrome,disease
C0018854,Heavy Chain Disease,disease
C0024693,Mandibular Injuries,disease
C1332965,"Nephroma, Mesoblastic",disease
C0749794,"Upper Extremity Deformities, Congenital",disease
C0206687,"Carcinoma, Endometrioid",disease
C0019123,Hemothorax,disease
C0014390,Entropion,disease
C1135191,"Heart Failure, Systolic",disease
C0159970,Knee Dislocation,disease
C0162836,Hidradenitis Suppurativa,disease
C0040259,Tinea Pedis,symptom
C1258666,Ganglion Cysts,disease
C0085648,Synovial Cyst,disease
C1961099,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,disease
C0206625,"Mixed Tumor, Malignant",disease
C0206115,WAGR Syndrome,disease
C0206631,"Neoplasms, Adipose Tissue",disease
C1510502,"Adenoma, Oxyphilic",disease
C0206699,"Cystadenocarcinoma, Mucinous",disease
C0030186,"Paget Disease, Extramammary",disease
C0206722,"Neoplasms, Gonadal Tissue",disease
C0206723,Sertoli-Leydig Cell Tumor,disease
C0278601,Inflammatory Breast Neoplasms,disease
C1704374,Endocrine Gland Neoplasms,disease
C0025267,Multiple Endocrine Neoplasia Type 1,disease
C0220636,Salivary Gland Neoplasms,disease
C0747273,Parotid Neoplasms,disease
C0014536,Epidural Neoplasms,disease
C0271568,Laron Syndrome,disease
C0022738,Klippel-Feil Syndrome,disease
C0238402,Pycnodysostosis,disease
C0005942,"Bone Diseases, Endocrine",disease
C0011085,"Decalcification, Pathologic",disease
C0029421,Osteochondritis Dissecans,disease
C0206366,Ossification of Posterior Longitudinal Ligament,disease
C0022360,Jaw Abnormalities,disease
C0877149,Patellofemoral Pain Syndrome,disease
C0039516,Tennis Elbow,disease
C0947622,Cholecystolithiasis,disease
C0919691,Anastomotic Leak,disease
C0013299,Duodenogastric Reflux,disease
C4759657,Fissure in Ano,disease
C0033775,Pruritus Ani,disease
C0745744,End Stage Liver Disease,disease
C0027773,Nesidioblastosis,disease
C0031106,Aggressive Periodontitis,disease
C0038218,Status Asthmaticus,disease
C0008780,Ciliary Motility Disorders,disease
C0242676,"Positive-Pressure Respiration, Intrinsic",disease
C0750903,Amblyopia,symptom
C0175683,Citrullinemia,disease
C0752132,"Infarction, Posterior Cerebral Artery",disease
C0751731,Intracranial Hypotension,disease
C1135993,"Wasting Disease, Chronic",disease
C0221069,Anterior Spinal Artery Syndrome,disease
C0700501,"Nystagmus, Congenital",disease
C0234329,Vagus Nerve Diseases,disease
C0268425,Alstrom Syndrome,disease
C0858621,"Blindness, Cortical",symptom
C0751544,Tangier Disease,disease
C0206085,Kleine-Levin Syndrome,disease
C0751946,Parasomnias,disease
C0015402,Eye Hemorrhage,symptom
C0013592,Ectropion,disease
C0028841,Ocular Hypotension,disease
C0154778,"Myopia, Degenerative",disease
C0154841,Retinal Vein Occlusion,disease
C0030848,Penile Induration,disease
C0018055,"Gonadal Dysgenesis, Mixed",disease
C1720814,Urethral Stricture,disease
C0270327,Nocturnal Enuresis,disease
C0008043,Chiari-Frommel Syndrome,disease
C0011813,Dextrocardia,disease
C0016522,"Foramen Ovale, Patent",disease
C0007196,"Cardiomyopathy, Restrictive",disease
C0151814,Coronary Occlusion,disease
C0948480,Coronary Restenosis,disease
C0277919,Postthrombotic Syndrome,disease
C0032807,Postphlebitic Syndrome,disease
C0852077,"Blood Coagulation Disorders, Inherited",disease
C0600433,Activated Protein C Resistance,disease
C1956093,Jacobsen Distal 11q Deletion Syndrome,disease
C0043324,"Xanthogranuloma, Juvenile",disease
C0398368,Lymphatic Abnormalities,disease
C1704429,Hypoalphalipoproteinemias,disease
C0020597,Hypobetalipoproteinemias,disease
C0001145,Acne Keloid,disease
C0021807,Intertrigo,disease
C0037279,"Skin Diseases, Metabolic",disease
C0006705,Calcium Metabolism Disorders,disease
C0577628,Latex Hypersensitivity,disease
C0011548,Dependent Personality Disorder,disease
C0877015,Pelvic Organ Prolapse,disease
C0035956,"Rupture, Spontaneous",disease
C0021943,Chromosome Inversion,disease
C0162810,"Cicatrix, Hypertrophic",disease
C0003794,Arm Injuries,disease
C0206674,"Adenoma, Villous",disease
C0206685,"Carcinoma, Acinar Cell",disease
C0701818,Choledocholithiasis,disease
C0399526,"Malocclusion, Angle Class III",disease
C0162644,Root Caries,disease
C0027873,Neuromyelitis Optica,disease
C0273483,Cranial Nerve Injuries,disease
C0917796,"Optic Atrophy, Hereditary, Leber",disease
C0038833,Superior Vena Cava Syndrome,disease
C0015499,Factor V Deficiency,disease
C0038355,"Diverticulum, Stomach",disease
C0346302,Growth Hormone-Secreting Pituitary Adenoma,disease
C0019212,Hepatorenal Syndrome,disease
C0751802,"Brain Stem Hemorrhage, Traumatic",disease
C0349788,Arrhythmogenic Right Ventricular Dysplasia,disease
C0003516,Aortopulmonary Septal Defect,disease
C0003843,Arterio-Arterial Fistula,disease
C0039232,"Tachycardia, Atrioventricular Nodal Reentry",disease
C0039235,"Tachycardia, Ectopic Junctional",disease
C0003499,"Aortic Stenosis, Supravalvular",disease
C0040963,Tricuspid Valve Stenosis,disease
C0242666,Protein S Deficiency,disease
C0032372,"Poliomyelitis, Bulbar",disease
C3665596,Warts,disease
C0265326,"Hamartoma Syndrome, Multiple",disease
C0035411,Rhabdomyoma,disease
C0036400,Scimitar Syndrome,disease
C0035459,"Rhinitis, Atrophic",disease
C0458219,Complex Regional Pain Syndromes,disease
C0155015,Color Vision Defects,symptom
C0020581,Hyphema,disease
C0042996,Vulvitis,disease
C0023569,Levocardia,disease
C0243002,Tricuspid Atresia,disease
C0340375,"Aortic Stenosis, Subvalvular",disease
C0034084,Pulmonary Subvalvular Stenosis,disease
C0398625,Protein C Deficiency,disease
C0038732,Sulfhemoglobinemia,disease
C0024214,Lymphangiectasis,disease
C0041428,"Twins, Conjoined",disease
C0002066,Alkaptonuria,disease
C0022584,"Keratoderma, Palmoplantar, Diffuse",disease
C0003782,Argyria,disease
C0028817,Ochronosis,disease
C0040197,Tick Paralysis,disease
C3203359,Rupture,disease
C0339166,Ophthalmia Neonatorum,disease
C0030332,Panophthalmitis,disease
C0035468,Rhinoscleroma,disease
C0007947,Chancroid,disease
C0085568,Buruli Ulcer,disease
C0242301,Furunculosis,disease
C0030578,Paronychia,disease
C0019191,"Hepatitis, Infectious Canine",disease
C0015406,"Eye Infections, Parasitic",disease
C1328252,"Leishmaniasis, Mucocutaneous",disease
C0152244,"Bone Cysts, Aneurysmal",disease
C0011428,Dentigerous Cyst,disease
C0031087,Periodontal Cyst,disease
C0034543,Radicular Cyst,disease
C0025467,Mesenteric Cyst,disease
C0030584,Parovarian Cyst,disease
C0032650,Popliteal Cyst,disease
C0024224,Lymphangiosarcoma,disease
C0036920,Sezary Syndrome,disease
C0206634,"Liposarcoma, Myxoid",disease
C0008441,Chondroblastoma,disease
C1136033,"Mastocytosis, Cutaneous",disease
C0206640,"Fibroma, Ossifying",disease
C0029423,Osteochondroma,disease
C0206643,"Neoplasms, Fibrous Tissue",disease
C0334511,"Solitary Fibrous Tumor, Pleural",disease
C0206652,"Sarcoma, Small Cell",disease
C0206656,"Rhabdomyosarcoma, Embryonal",disease
C0206659,"Carcinoma, Embryonal",disease
C0206717,"Esthesioneuroblastoma, Olfactory",disease
C0206681,"Adenocarcinoma, Clear Cell",disease
C0206697,"Carcinoma, Skin Appendage",disease
C0206766,"Neoplasms, Adnexal and Skin Appendage",disease
C0206711,Pilomatrixoma,disease
C0206733,"Hemangioma, Capillary",disease
C0751692,Hemangioblastoma,disease
C0002448,Ameloblastoma,disease
C0334556,Adamantinoma,disease
C0029185,Orbital Neoplasms,disease
C0376527,Skull Base Neoplasms,disease
C0038554,Sublingual Gland Neoplasms,disease
C0021432,Infratentorial Neoplasms,disease
C0015558,Fallopian Tube Neoplasms,disease
C0023531,Leukoplakia,disease
C0043346,Xeroderma Pigmentosum,disease
C0020534,Hypertelorism,disease
C0039093,Synostosis,disease
C0014084,Enchondromatosis,disease
C0025239,Melorheostosis,disease
C0001860,Ainhum,disease
C0038018,Spondylolysis,disease
C0018564,Hand Deformities,disease
C0003960,Rheumatic Nodule,disease
C2936445,Sacroiliitis,disease
C0029427,"Chondromatosis, Synovial",disease
C1253936,Hydrarthrosis,disease
C0022411,Joint Loose Bodies,disease
C0039106,"Synovitis, Pigmented Villonodular",disease
C4082974,Dupuytren Contracture,disease
C0205929,Rectal Fistula,disease
C0024633,Mallory-Weiss Syndrome,disease
C0343387,"Enterocolitis, Neutropenic",disease
C0034888,Rectal Prolapse,disease
C0162569,"Porphyria, Hepatoerythropoietic",disease
C0162568,"Protoporphyria, Erythropoietic",disease
C0015458,Facial Hemiatrophy,disease
C0007971,Cheilitis,disease
C0025235,Melkersson-Rosenthal Syndrome,disease
C0079943,Oral Fistula,disease
C0011361,Dental Fistula,disease
C0017565,Gingival Hemorrhage,disease
C2936258,Peri-Implantitis,disease
C0026103,Mikulicz' Disease,disease
C0036089,Salivary Duct Calculi,disease
C0036091,Salivary Gland Calculi,disease
C0040412,"Tongue, Fissured",disease
C0011430,Dentin Dysplasia,disease
C0006325,Bruxism,disease
C0011405,Dental Pulp Diseases,disease
C2717739,Dental Pulp Necrosis,disease
C0011434,"Dentin, Secondary",disease
C0034103,Pulpitis,disease
C0040438,"Tooth Eruption, Ectopic",disease
C0040441,Tooth Fractures,disease
C0015029,Ethmoid Sinusitis,disease
C0206586,Endolymphatic Hydrops,disease
C0029878,Otitis Externa,disease
C0206504,Tympanic Membrane Perforation,disease
C0025183,Meige Syndrome,disease
C0018609,Hartnup Disease,disease
C0017083,Gangliosidoses,disease
C3887633,Dandy-Walker Syndrome,disease
C0455718,Brain Stem Infarctions,disease
C0751824,Sagittal Sinus Thrombosis,disease
C1262087,SUNCT Syndrome,disease
C0560651,Central Cord Syndrome,disease
C0161407,Abducens Nerve Injury,disease
C0751822,Optic Nerve Injuries,disease
C0751838,Gait Apraxia,symptom
C0031315,Phantom Limb,symptom
C0751693,Brown-Sequard Syndrome,symptom
C0026205,Miosis,symptom
C0542141,Radial Neuropathy,disease
C0039319,Tarsal Tunnel Syndrome,disease
C0154743,Ulnar Neuropathies,disease
C4520843,Pterygium,disease
C0024439,"Corneal Dystrophies, Hereditary",disease
C0016781,Fuchs' Endothelial Dystrophy,disease
C0005747,Blepharospasm,disease
C0022906,Lacrimal Duct Obstruction,disease
C0023308,Lens Diseases,disease
C0085270,Orbital Pseudotumor,disease
C0302497,Retrobulbar Hemorrhage,disease
C0002982,Angioid Streaks,disease
C0242852,"Vitreoretinopathy, Proliferative",disease
C0042161,Uveal Diseases,disease
C0022081,Iritis,disease
C0029077,"Ophthalmia, Sympathetic",disease
C0042166,"Uveitis, Intermediate",disease
C1262061,Hematocele,disease
C0004690,Balanitis,disease
C0031538,Phimosis,disease
C0030483,Paraphimosis,disease
C0042021,Urinary Fistula,disease
C0282488,"Cystitis, Interstitial",disease
C0007860,Uterine Cervicitis,disease
C0022783,Vulvar Lichen Sclerosus,disease
C0919631,Upper Extremity Deep Vein Thrombosis,disease
C0034151,"Purpura, Hyperglobulinemic",symptom
C1260899,"Anemia, Diamond-Blackfan",disease
C0002882,"Anemia, Hemolytic, Congenital Nonspherocytic",disease
C0015702,Favism,disease
C3658294,Antithrombin III Deficiency,disease
C1275339,Necrobiotic Xanthogranuloma,disease
C0033770,Prune Belly Syndrome,disease
C0085132,Mucopolysaccharidosis VII,disease
C0238052,"Xanthomatosis, Cerebrotendinous",disease
C0025221,"Keratoderma, Palmoplantar",disease
C2713394,Papillon-Lefevre Disease,disease
C0221348,Yellow Nail Syndrome,disease
C0002636,Amniotic Band Syndrome,disease
C0162812,Necrobiotic Disorders,disease
C0030327,"Panniculitis, Lupus Erythematosus",disease
C0002173,"Mucinosis, Follicular",disease
C0263390,Scleromyxedema,disease
C0748540,"Scleroderma, Limited",disease
C0032342,"Dermatitis, Toxicodendron",disease
C1619692,Nephrogenic Fibrosing Dermopathy,disease
C0020241,Hydroa Vacciniforme,disease
C0162817,"Skin Diseases, Eczematous",disease
C0010598,Cyclothymic Disorder,disease
C0009940,Convalescence,disease
C0206260,"Granuloma, Pyogenic",disease
C0877172,"Hematoma, Epidural, Spinal",disease
C0043020,Wallerian Degeneration,disease
C0015395,Eye Burns,disease
C0015409,"Eye Injuries, Penetrating",disease
C0024953,Maxillary Fractures,disease
C0043540,Zygomatic Fractures,disease
C0281865,Hip Injuries,disease
C1176475,"Carcinoma, Ductal",disease
C0282492,Sneddon Syndrome,disease
C0232347,No-Reflow Phenomenon,disease
C0014741,Erythema Induratum,disease
C0206648,Myofibromatosis,disease
C0013393,Dysostoses,disease
C0024507,Short Rib-Polydactyly Syndrome,disease
C0040587,Tracheobronchomegaly,disease
C0035238,Respiratory System Abnormalities,disease
C0751738,"Lysosomal Storage Diseases, Nervous System",disease
C0268221,Fucosidosis,disease
C2717907,Isolated Noncompaction of the Ventricular Myocardium,disease
C0033036,Atrial Premature Complexes,disease
C0032915,Pre-Excitation Syndromes,disease
C2713367,"Abnormalities, Severe Teratoid",disease
C0162530,"Porphyria, Erythropoietic",disease
C0031946,Pinta,disease
C0043388,Yaws,disease
C0035469,Rhinosporidiosis,disease
C0684337,"Neuroectodermal Tumors, Primitive, Peripheral",disease
C0001433,"Adenoma, Acidophil",disease
C0008029,Cherubism,disease
C0032209,Platybasia,disease
C0027341,Nail-Patella Syndrome,disease
C0015467,Facial Neuralgia,disease
C0029166,Oral Manifestations,symptom
C0011346,Dental Deposits,disease
C0022802,Kuru,disease
