Source,Target,Type,Id,Label,Weight
C0001080,C0278114,Directed,C0001080_C0278114,"Edge from Achondroplasia to Paraplegia, Cerebral",1
C0001080,C0270790,Directed,C0001080_C0270790,Edge from Achondroplasia to Quadriparesis,1
C0001080,C0751648,Directed,C0001080_C0751648,Edge from Achondroplasia to Recurrent Low Back Pain,1
C0001080,C1384666,Directed,C0001080_C1384666,Edge from Achondroplasia to hearing impairment,1
C0001118,C0011991,Directed,C0001118_C0011991,Edge from Acid-Base Imbalance to Diarrhea,1
C0001118,C0015924,Directed,C0001118_C0015924,Edge from Acid-Base Imbalance to Fetal Anoxia,1
C0001118,C0015930,Directed,C0001118_C0015930,Edge from Acid-Base Imbalance to Fetal Distress,1
C0001118,C0020440,Directed,C0001118_C0020440,Edge from Acid-Base Imbalance to Hypercapnia,1
C0001118,C0020578,Directed,C0001118_C0020578,Edge from Acid-Base Imbalance to Hyperventilation,1
C0001118,C0085383,Directed,C0001118_C0085383,Edge from Acid-Base Imbalance to Hypocapnia,1
C0001118,C0274285,Directed,C0001118_C0274285,"Edge from Acid-Base Imbalance to Hypothermia, Accidental",1
C0001118,C0011992,Directed,C0001118_C0011992,Edge from Acid-Base Imbalance to Infantile Diarrhea,1
C0001118,C0860634,Directed,C0001118_C0860634,Edge from Acid-Base Imbalance to Psychogenic coma,1
C0001118,C0042963,Directed,C0001118_C0042963,Edge from Acid-Base Imbalance to Vomiting,1
C0001122,C0005612,Directed,C0001122_C0005612,Edge from Acidosis to Birth Weight,1
C0001122,C0015924,Directed,C0001122_C0015924,Edge from Acidosis to Fetal Anoxia,1
C0001122,C0015930,Directed,C0001122_C0015930,Edge from Acidosis to Fetal Distress,1
C0001122,C0020440,Directed,C0001122_C0020440,Edge from Acidosis to Hypercapnia,1
C0001122,C0020578,Directed,C0001122_C0020578,Edge from Acidosis to Hyperventilation,1
C0001122,C0274285,Directed,C0001122_C0274285,"Edge from Acidosis to Hypothermia, Accidental",1
C0001122,C0011992,Directed,C0001122_C0011992,Edge from Acidosis to Infantile Diarrhea,1
C0001122,C3495874,Directed,C0001122_C3495874,Edge from Acidosis to Nonepileptic Seizures,1
C0001122,C0028754,Directed,C0001122_C0028754,Edge from Acidosis to Obesity,1
C0001122,C0860634,Directed,C0001122_C0860634,Edge from Acidosis to Psychogenic coma,1
C0001125,C0233407,Directed,C0001125_C0233407,"Edge from Acidosis, Lactic to Disorientation",1
C0001125,C0015924,Directed,C0001125_C0015924,"Edge from Acidosis, Lactic to Fetal Anoxia",1
C0001125,C0026825,Directed,C0001125_C0026825,"Edge from Acidosis, Lactic to Flaccid Muscle Tone",1
C0001125,C0020440,Directed,C0001125_C0020440,"Edge from Acidosis, Lactic to Hypercapnia",1
C0001125,C0020578,Directed,C0001125_C0020578,"Edge from Acidosis, Lactic to Hyperventilation",1
C0001125,C0274285,Directed,C0001125_C0274285,"Edge from Acidosis, Lactic to Hypothermia, Accidental",1
C0001125,C3495874,Directed,C0001125_C3495874,"Edge from Acidosis, Lactic to Nonepileptic Seizures",1
C0001125,C0028961,Directed,C0001125_C0028961,"Edge from Acidosis, Lactic to Oliguria",1
C0001125,C0085619,Directed,C0001125_C0085619,"Edge from Acidosis, Lactic to Orthopnea",1
C0001125,C0860634,Directed,C0001125_C0860634,"Edge from Acidosis, Lactic to Psychogenic coma",1
C0001127,C0003578,Directed,C0001127_C0003578,"Edge from Acidosis, Respiratory to Apnea",1
C0001127,C0005612,Directed,C0001127_C0005612,"Edge from Acidosis, Respiratory to Birth Weight",1
C0001127,C0751070,Directed,C0001127_C0751070,"Edge from Acidosis, Respiratory to Decorticate State",1
C0001127,C0015924,Directed,C0001127_C0015924,"Edge from Acidosis, Respiratory to Fetal Anoxia",1
C0001127,C0020440,Directed,C0001127_C0020440,"Edge from Acidosis, Respiratory to Hypercapnia",1
C0001127,C0242706,Directed,C0001127_C0242706,"Edge from Acidosis, Respiratory to Hyperoxia",1
C0001127,C0020578,Directed,C0001127_C0020578,"Edge from Acidosis, Respiratory to Hyperventilation",1
C0001127,C0274285,Directed,C0001127_C0274285,"Edge from Acidosis, Respiratory to Hypothermia, Accidental",1
C0001127,C3203358,Directed,C0001127_C3203358,"Edge from Acidosis, Respiratory to Hypoventilation",1
C0001127,C0860634,Directed,C0001127_C0860634,"Edge from Acidosis, Respiratory to Psychogenic coma",1
C0206685,C0011991,Directed,C0206685_C0011991,Edge from Acinar Cell Carcinoma to Diarrhea,1
C0206685,C0877848,Directed,C0206685_C0877848,Edge from Acinar Cell Carcinoma to Distorted hearing,1
C0206685,C0013604,Directed,C0206685_C0013604,Edge from Acinar Cell Carcinoma to Edema,1
C0206685,C0028756,Directed,C0206685_C0028756,Edge from Acinar Cell Carcinoma to Morbid obesity,1
C0206685,C0151786,Directed,C0206685_C0151786,Edge from Acinar Cell Carcinoma to Muscle Weakness,1
C0206685,C0751201,Directed,C0206685_C0751201,Edge from Acinar Cell Carcinoma to Neurogenic Hoarseness,1
C0206685,C0458257,Directed,C0206685_C0458257,"Edge from Acinar Cell Carcinoma to Pain, Splitting",1
C0001139,C0005612,Directed,C0001139_C0005612,Edge from Acinetobacter Infections to Birth Weight,1
C0001139,C0751026,Directed,C0001139_C0751026,"Edge from Acinetobacter Infections to Cerebrospinal Fluid Otorrhea, Traumatic",1
C0001139,C0011991,Directed,C0001139_C0011991,Edge from Acinetobacter Infections to Diarrhea,1
C0001139,C1956258,Directed,C0001139_C1956258,Edge from Acinetobacter Infections to Familial Thrombotic Thrombocytopenic Purpura,1
C0001139,C0015967,Directed,C0001139_C0015967,Edge from Acinetobacter Infections to Fever,1
C0001139,C0025287,Directed,C0001139_C0025287,Edge from Acinetobacter Infections to Meningism,1
C0001139,C0085619,Directed,C0001139_C0085619,Edge from Acinetobacter Infections to Orthopnea,1
C0001139,C0030201,Directed,C0001139_C0030201,"Edge from Acinetobacter Infections to Pain, Postoperative",1
C0001139,C0860634,Directed,C0001139_C0860634,Edge from Acinetobacter Infections to Psychogenic coma,1
C0001139,C0043094,Directed,C0001139_C0043094,Edge from Acinetobacter Infections to Weight Gain,1
C0001145,C0013491,Directed,C0001145_C0013491,Edge from Acne Keloid to Ecchymosis,1
C0001145,C1565249,Directed,C0001145_C1565249,Edge from Acne Keloid to Mobility Limitation,1
C0001145,C0028754,Directed,C0001145_C0028754,Edge from Acne Keloid to Obesity,1
C0001145,C0458257,Directed,C0001145_C0458257,"Edge from Acne Keloid to Pain, Splitting",1
C0001145,C0033774,Directed,C0001145_C0033774,Edge from Acne Keloid to Pruritus,1
C0001144,C1452968,Directed,C0001144_C1452968,Edge from Acne Vulgaris to Androgenization,1
C0001144,C0003862,Directed,C0001144_C0003862,Edge from Acne Vulgaris to Arthralgia,1
C0001144,C2004491,Directed,C0001144_C2004491,Edge from Acne Vulgaris to Cicatrix,1
C0001144,C0013390,Directed,C0001144_C0013390,Edge from Acne Vulgaris to Dysmenorrhea,1
C0001144,C0013604,Directed,C0001144_C0013604,Edge from Acne Vulgaris to Edema,1
C0001144,C0015967,Directed,C0001144_C0015967,Edge from Acne Vulgaris to Fever,1
C0001144,C0019572,Directed,C0001144_C0019572,Edge from Acne Vulgaris to Hirsutism,1
C0001144,C0028754,Directed,C0001144_C0028754,Edge from Acne Vulgaris to Obesity,1
C0001144,C0458257,Directed,C0001144_C0458257,"Edge from Acne Vulgaris to Pain, Splitting",1
C0001144,C0033774,Directed,C0001144_C0033774,Edge from Acne Vulgaris to Pruritus,1
C0001144,C0033931,Directed,C0001144_C0033931,Edge from Acne Vulgaris to Psychophysiologic Disorders,1
C0175167,C0011991,Directed,C0175167_C0011991,Edge from Acneiform Eruptions to Diarrhea,1
C0175167,C0015469,Directed,C0175167_C0015469,Edge from Acneiform Eruptions to Facial paralysis,1
C0175167,C0026838,Directed,C0175167_C0026838,Edge from Acneiform Eruptions to Muscle Spasticity,1
C0175167,C0750949,Directed,C0175167_C0750949,Edge from Acneiform Eruptions to Vertebrogenic Pain Syndrome,1
C0027859,C0155503,Directed,C0027859_C0155503,Edge from Acoustic Neuroma to Central Nervous System Origin Vertigo,1
C0027859,C1148477,Directed,C0027859_C1148477,"Edge from Acoustic Neuroma to Deafness, Sudden",1
C0027859,C0877848,Directed,C0027859_C0877848,Edge from Acoustic Neuroma to Distorted hearing,1
C0027859,C0015469,Directed,C0027859_C0015469,Edge from Acoustic Neuroma to Facial paralysis,1
C0027859,C0018776,Directed,C0027859_C0018776,"Edge from Acoustic Neuroma to Hearing Loss, Central",1
C0027859,C0086395,Directed,C0027859_C0086395,"Edge from Acoustic Neuroma to Hearing Loss, Extreme",1
C0027859,C0220870,Directed,C0027859_C0220870,Edge from Acoustic Neuroma to Lightheadedness,1
C0027859,C0018784,Directed,C0027859_C0018784,Edge from Acoustic Neuroma to Sensorineural Hearing Loss (disorder),1
C0027859,C0751557,Directed,C0027859_C0751557,"Edge from Acoustic Neuroma to Tinnitus, Tensor Palatini Induced",2
C0027859,C1384666,Directed,C0027859_C1384666,Edge from Acoustic Neuroma to hearing impairment,1
C1148522,C0018777,Directed,C1148522_C0018777,Edge from Acoustic Trauma to Conductive hearing loss,1
C1148522,C1148477,Directed,C1148522_C1148477,"Edge from Acoustic Trauma to Deafness, Sudden",1
C1148522,C0877848,Directed,C1148522_C0877848,Edge from Acoustic Trauma to Distorted hearing,1
C1148522,C0086395,Directed,C1148522_C0086395,"Edge from Acoustic Trauma to Hearing Loss, Extreme",1
C1148522,C0018780,Directed,C1148522_C0018780,"Edge from Acoustic Trauma to Hearing Loss, High-Frequency",1
C1148522,C0034880,Directed,C1148522_C0034880,Edge from Acoustic Trauma to Hyperacusis,1
C1148522,C0033074,Directed,C1148522_C0033074,Edge from Acoustic Trauma to Presbycusis,1
C1148522,C0018784,Directed,C1148522_C0018784,Edge from Acoustic Trauma to Sensorineural Hearing Loss (disorder),1
C1148522,C0751557,Directed,C1148522_C0751557,"Edge from Acoustic Trauma to Tinnitus, Tensor Palatini Induced",1
C1148522,C1384666,Directed,C1148522_C1384666,Edge from Acoustic Trauma to hearing impairment,1
C2936664,C0003862,Directed,C2936664_C0003862,Edge from Acquired Hypogammaglobulinemia to Arthralgia,1
C2936664,C0221263,Directed,C2936664_C0221263,Edge from Acquired Hypogammaglobulinemia to Cafe-au-Lait Spots,1
C2936664,C0010200,Directed,C2936664_C0010200,Edge from Acquired Hypogammaglobulinemia to Coughing,1
C2936664,C0011991,Directed,C2936664_C0011991,Edge from Acquired Hypogammaglobulinemia to Diarrhea,1
C2936664,C0454596,Directed,C2936664_C0454596,"Edge from Acquired Hypogammaglobulinemia to Dysarthria, Spastic",1
C2936664,C0015967,Directed,C2936664_C0015967,Edge from Acquired Hypogammaglobulinemia to Fever,1
C2936664,C0020455,Directed,C2936664_C0020455,Edge from Acquired Hypogammaglobulinemia to Hypergammaglobulinemia,1
C2936664,C0398650,Directed,C2936664_C0398650,Edge from Acquired Hypogammaglobulinemia to Immune thrombocytopenic purpura,1
C2936664,C0086525,Directed,C2936664_C0086525,Edge from Acquired Hypogammaglobulinemia to Lassitude,1
C2936664,C0917812,Directed,C2936664_C0917812,Edge from Acquired Hypogammaglobulinemia to Tetanilla,1
C0001175,C0003123,Directed,C0001175_C0003123,Edge from Acquired Immunodeficiency Syndrome to Anorexia,1
C0001175,C0043096,Directed,C0001175_C0043096,Edge from Acquired Immunodeficiency Syndrome to Body Weight decreased,1
C0001175,C0006625,Directed,C0001175_C0006625,Edge from Acquired Immunodeficiency Syndrome to Cachexia,1
C0001175,C0085593,Directed,C0001175_C0085593,Edge from Acquired Immunodeficiency Syndrome to Chills,1
C0001175,C0010200,Directed,C0001175_C0010200,Edge from Acquired Immunodeficiency Syndrome to Coughing,1
C0001175,C0011991,Directed,C0001175_C0011991,Edge from Acquired Immunodeficiency Syndrome to Diarrhea,2
C0001175,C1956258,Directed,C0001175_C1956258,Edge from Acquired Immunodeficiency Syndrome to Familial Thrombotic Thrombocytopenic Purpura,1
C0001175,C0015967,Directed,C0001175_C0015967,Edge from Acquired Immunodeficiency Syndrome to Fever,3
C0001175,C0020455,Directed,C0001175_C0020455,Edge from Acquired Immunodeficiency Syndrome to Hypergammaglobulinemia,1
C0001175,C0024228,Directed,C0001175_C0024228,Edge from Acquired Immunodeficiency Syndrome to Lymphatic Diseases,1
C0001175,C0032739,Directed,C0001175_C0032739,Edge from Acquired Immunodeficiency Syndrome to Mantoux: positive,1
C0001175,C0028081,Directed,C0001175_C0028081,Edge from Acquired Immunodeficiency Syndrome to Night sweats,1
C0001175,C0376405,Directed,C0001175_C0376405,Edge from Acquired Immunodeficiency Syndrome to Patient Non-Compliance,1
C0001175,C0008033,Directed,C0001175_C0008033,Edge from Acquired Immunodeficiency Syndrome to Pleuritic pain,1
C0001175,C0233308,Directed,C0001175_C0233308,Edge from Acquired Immunodeficiency Syndrome to Spontaneous rupture of membranes,1
C0001175,C0154333,Directed,C0001175_C0154333,Edge from Acquired Immunodeficiency Syndrome to Subacute Delirium,1
C0001175,C0857305,Directed,C0001175_C0857305,Edge from Acquired Immunodeficiency Syndrome to Thrombocytopenic purpura,1
C0001175,C0043094,Directed,C0001175_C0043094,Edge from Acquired Immunodeficiency Syndrome to Weight Gain,1
C0001175,C1262477,Directed,C0001175_C1262477,Edge from Acquired Immunodeficiency Syndrome to Weight Loss,1
C0454560,C0751292,Directed,C0454560_C0751292,Edge from Acquired Language Disorders to Age-Related Memory Disorders,1
C0454560,C0002018,Directed,C0454560_C0002018,Edge from Acquired Language Disorders to Alexia,1
C0454560,C0454573,Directed,C0454560_C0454573,"Edge from Acquired Language Disorders to Aphasia, Anterior",1
C0454560,C0234482,Directed,C0454560_C0234482,"Edge from Acquired Language Disorders to Aphasia, Semantic",1
C0454560,C0750942,Directed,C0454560_C0750942,Edge from Acquired Language Disorders to Auditory Inattention,1
C0454560,C0751257,Directed,C0454560_C0751257,"Edge from Acquired Language Disorders to Auditory Processing Disorder, Central",1
C0454560,C0750915,Directed,C0454560_C0750915,Edge from Acquired Language Disorders to Color Anomia,1
C0454560,C0751512,Directed,C0454560_C0751512,Edge from Acquired Language Disorders to Dysglossia,1
C0454560,C0751527,Directed,C0454560_C0751527,"Edge from Acquired Language Disorders to Stuttering, Adult",1
C0454560,C0566625,Directed,C0454560_C0566625,Edge from Acquired Language Disorders to Unintelligible Articulation,1
C0751316,C1257861,Directed,C0751316_C1257861,Edge from Acquired Meningomyelocele to Colonic Inertia,1
C0751316,C0231694,Directed,C0751316_C0231694,"Edge from Acquired Meningomyelocele to Gait, Festinating",1
C0751316,C0026838,Directed,C0751316_C0026838,Edge from Acquired Meningomyelocele to Muscle Spasticity,1
C0751316,C0005697,Directed,C0751316_C0005697,Edge from Acquired Meningomyelocele to Neurogenic Urinary Bladder,1
C0751316,C0028754,Directed,C0751316_C0028754,Edge from Acquired Meningomyelocele to Obesity,1
C0751316,C0878773,Directed,C0751316_C0878773,Edge from Acquired Meningomyelocele to Overactive Bladder,1
C0751316,C0278114,Directed,C0751316_C0278114,"Edge from Acquired Meningomyelocele to Paraplegia, Cerebral",1
C0751316,C0542142,Directed,C0751316_C0542142,Edge from Acquired Meningomyelocele to Recurrent Laryngeal Nerve Paralysis,1
C0751316,C0234544,Directed,C0751316_C0234544,Edge from Acquired Meningomyelocele to Todd Paralysis,1
C0751316,C0042024,Directed,C0751316_C0042024,Edge from Acquired Meningomyelocele to Urinary Incontinence,1
C0751091,C0001816,Directed,C0751091_C0001816,Edge from Acquired Spelling Dyslexia to Agnosia,1
C0751091,C0001825,Directed,C0751091_C0001825,Edge from Acquired Spelling Dyslexia to Agraphia,1
C0751091,C0002018,Directed,C0751091_C0002018,Edge from Acquired Spelling Dyslexia to Alexia,1
C0751091,C0454573,Directed,C0751091_C0454573,"Edge from Acquired Spelling Dyslexia to Aphasia, Anterior",1
C0751091,C0454575,Directed,C0751091_C0454575,"Edge from Acquired Spelling Dyslexia to Aphasia, Posterior",1
C0751091,C0234482,Directed,C0751091_C0234482,"Edge from Acquired Spelling Dyslexia to Aphasia, Semantic",1
C0751091,C3495144,Directed,C0751091_C3495144,"Edge from Acquired Spelling Dyslexia to Apraxia, Articulatory",1
C0751091,C0750915,Directed,C0751091_C0750915,Edge from Acquired Spelling Dyslexia to Color Anomia,1
C0751091,C0271202,Directed,C0751091_C0271202,"Edge from Acquired Spelling Dyslexia to Hemianopsia, Homonymous",1
C0751091,C0751418,Directed,C0751091_C0751418,Edge from Acquired Spelling Dyslexia to Hemisensory Neglect,1
C0340228,C0005612,Directed,C0340228_C0005612,Edge from Acquired Subglottic Stenosis to Birth Weight,1
C0340228,C0751512,Directed,C0340228_C0751512,Edge from Acquired Subglottic Stenosis to Dysglossia,1
C0340228,C0015930,Directed,C0340228_C0015930,Edge from Acquired Subglottic Stenosis to Fetal Distress,1
C0340228,C3203358,Directed,C0340228_C3203358,Edge from Acquired Subglottic Stenosis to Hypoventilation,1
C0340228,C0029163,Directed,C0340228_C0029163,Edge from Acquired Subglottic Stenosis to Oral Hemorrhage,1
C0340228,C0085619,Directed,C0340228_C0085619,Edge from Acquired Subglottic Stenosis to Orthopnea,1
C0340228,C0032230,Directed,C0340228_C0032230,Edge from Acquired Subglottic Stenosis to Pleural Rub,1
C0340228,C0542142,Directed,C0340228_C0542142,Edge from Acquired Subglottic Stenosis to Recurrent Laryngeal Nerve Paralysis,1
C0340228,C0917812,Directed,C0340228_C0917812,Edge from Acquired Subglottic Stenosis to Tetanilla,1
C0340228,C0264600,Directed,C0340228_C0264600,"Edge from Acquired Subglottic Stenosis to Voice Disorder, Neurologic",1
C0158461,C0231694,Directed,C0158461_C0231694,"Edge from Acquired claw foot to Gait, Festinating",1
C0158461,C0392550,Directed,C0158461_C0392550,"Edge from Acquired claw foot to Hemiplegia, Infantile",1
C0158461,C0026838,Directed,C0158461_C0026838,Edge from Acquired claw foot to Muscle Spasticity,1
C0158461,C0026846,Directed,C0158461_C0026846,Edge from Acquired claw foot to Muscular Atrophy,1
C0158461,C0458257,Directed,C0158461_C0458257,"Edge from Acquired claw foot to Pain, Splitting",1
C0917990,C0003862,Directed,C0917990_C0003862,Edge from Acro-Osteolysis to Arthralgia,1
C0917990,C0018777,Directed,C0917990_C0018777,Edge from Acro-Osteolysis to Conductive hearing loss,1
C0917990,C0086395,Directed,C0917990_C0086395,"Edge from Acro-Osteolysis to Hearing Loss, Extreme",1
C0917990,C0392550,Directed,C0917990_C0392550,"Edge from Acro-Osteolysis to Hemiplegia, Infantile",1
C0917990,C0458257,Directed,C0917990_C0458257,"Edge from Acro-Osteolysis to Pain, Splitting",1
C0796147,C0002622,Directed,C0796147_C0002622,Edge from Acrocallosal Syndrome to Amnesia,1
